Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
May,8,1,1,6,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.2,0.0,1.0,False
May,8,2,3,1,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Sep,2,9,4,3,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
May,1,13,9,3,Returning_Visitor,False,26.0,2720.5,24.0,13.200902,0.0,37606.63,0.2,0.2,361.76373,0.0,True
May,2,2,1,1,New_Visitor,False,5.0,0.0,0.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,True
Aug,2,2,2,3,Returning_Visitor,False,26.0,0.0,24.0,0.0,705.0,238.3402,0.0,0.2,361.76373,0.0,False
Sep,8,9,2,1,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
May,2,3,1,20,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,True
Nov,8,2,1,3,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,0.0,False
Dec,8,5,8,3,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,0.0,False
May,8,2,1,13,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,False
May,4,4,1,2,Returning_Visitor,True,26.0,2410.355,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,False
Nov,3,2,9,8,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,False
May,3,2,6,3,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,937.9024,0.2,0.2,0.0,0.6,False
May,2,1,1,2,Returning_Visitor,False,26.0,2713.792,0.0,2252.0334,0.0,43171.234,0.0,0.0,15.298121,0.0,False
Mar,8,2,3,10,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,0.0,1.0,False
Mar,8,2,5,1,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,0.0,False
June,2,1,1,2,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,8,2,3,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,False
Dec,2,2,2,1,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,False
June,5,7,3,11,Returning_Visitor,False,0.0,0.0,24.0,2114.9038,0.0,0.0,0.0,0.0,361.76373,0.0,False
Sep,8,1,7,1,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,1.0,True
Nov,2,5,1,1,Returning_Visitor,True,0.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.2,0.0,1.0,False
Mar,1,2,9,6,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,0.0,False
Mar,2,1,9,3,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,27.078808,0.2,0.2,360.99948,0.0,False
Dec,3,1,1,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,48.0,0.0,0.0,0.2,361.76373,1.0,False
Nov,2,3,9,1,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Nov,8,2,1,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Sep,8,2,1,1,Returning_Visitor,True,26.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.0,361.76373,1.0,False
May,3,2,9,2,Returning_Visitor,False,0.0,2720.5,24.0,0.0,395.77072,0.0,0.2,0.0,361.76373,1.0,False
May,3,2,4,11,New_Visitor,True,0.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.0,0.0,1.0,False
Sep,8,5,5,9,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,0.0,True
Nov,8,2,2,15,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,386.2055,0.2,0.2,0.0,1.0,False
Sep,1,1,9,9,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,0.0,True
Sep,8,4,2,6,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Sep,2,1,5,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,7.0,168.57996,0.2,0.2,0.0,1.0,False
May,1,9,3,3,Returning_Visitor,False,24.496399,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,0.0,False
Oct,8,2,9,14,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.2,0.0,1.0,False
Sep,1,7,8,2,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.2,361.76373,1.0,False
Dec,1,2,1,1,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
Mar,2,2,1,3,New_Visitor,False,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,0.0,0.0,False
Mar,1,1,9,11,New_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.0,0.0,0.0,False
Sep,2,11,1,13,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,0.0,False
May,2,9,1,6,Returning_Visitor,True,0.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,1.0,False
Aug,2,1,2,9,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,704.92615,43171.234,0.2,0.0,0.0,0.0,False
Nov,3,1,1,11,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0016312,361.76373,1.0,False
May,2,1,6,13,Returning_Visitor,True,0.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,361.76373,1.0,False
Nov,1,2,1,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Dec,8,2,1,4,Returning_Visitor,True,26.0,2720.5,24.0,0.0,0.0,43171.234,0.2,0.2,361.76373,0.6,False
Sep,8,10,3,8,New_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,True
Nov,1,9,4,5,Returning_Visitor,False,26.0,107.92481,24.0,0.0,667.09357,0.0,0.2,0.0,0.0,1.0,False
Sep,4,2,9,3,Returning_Visitor,False,26.0,0.0,24.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
Mar,4,5,2,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,361.76373,0.0,False
Dec,1,2,1,15,Returning_Visitor,True,26.0,921.8346,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,False
Sep,5,1,4,2,Returning_Visitor,True,0.0,0.0,10.384163,0.0,0.0,43171.234,0.2,0.2,361.76373,0.0,False
Oct,3,2,9,1,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
Dec,8,1,6,3,New_Visitor,True,0.0,297.75546,0.0,0.0,0.0,43171.234,0.0,0.2,0.0,1.0,False
Dec,1,13,5,13,Returning_Visitor,True,13.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Nov,2,2,1,11,Returning_Visitor,False,26.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,False
Jul,2,9,3,4,New_Visitor,True,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,True
Oct,8,2,3,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,1.0,False
Nov,8,6,2,8,New_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,361.76373,1.0,False
Dec,7,2,3,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,True
Jul,4,2,3,2,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
Dec,2,2,5,3,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,0.0,False
Nov,2,9,1,3,Returning_Visitor,False,26.0,0.0,24.0,0.0,19.0,927.22925,0.2,0.2,361.76373,1.0,False
Oct,8,2,1,2,Returning_Visitor,True,26.0,113.18562,0.0,2252.0334,705.0,0.0,0.0,0.2,0.0,0.0,False
Dec,8,2,2,1,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,27.0,43171.234,0.2,0.0,0.0,1.0,False
Mar,8,13,3,3,Returning_Visitor,False,5.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,1.0,True
May,4,2,5,7,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,0.0,0.0,True
Jul,2,2,1,4,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Dec,2,5,3,13,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.2,0.0,1.0,False
May,8,1,2,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.13333334,0.0,1.0,False
Nov,3,2,1,3,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Nov,5,2,9,20,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,0.0,False
May,1,6,1,13,Returning_Visitor,True,0.0,0.0,23.77583,2252.0334,705.0,0.0,0.0,0.0,361.76373,0.0,True
May,2,2,1,15,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Mar,8,10,1,4,New_Visitor,False,26.0,0.0,24.0,2252.0334,704.92163,0.0,0.0,0.0,0.0,0.0,False
May,8,2,1,3,Returning_Visitor,False,3.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.2,0.0,0.0,False
May,1,2,3,12,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.0,361.65997,1.0,False
Oct,3,1,4,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,1.0,False
Jul,2,2,6,20,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,2,2,4,1,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,703.99567,43171.234,0.0,0.0,0.0,0.0,False
June,2,10,2,1,Returning_Visitor,True,26.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,0.0,False
May,8,2,3,1,Returning_Visitor,True,0.0,1507.4125,24.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,0.0,False
Nov,2,2,6,5,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,False
Dec,2,2,6,3,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,0.0,0.0,0.2,0.0,0.0,False
Oct,2,9,3,2,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.040352203,361.76373,0.0,False
Jul,8,1,9,5,Returning_Visitor,False,26.0,0.0,24.0,0.0,705.0,1246.8798,0.2,0.2,361.76373,0.0,True
Jul,3,1,6,5,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,True
May,3,8,7,2,Returning_Visitor,False,0.0,1430.5001,0.0,0.0,705.0,43171.234,0.2,0.0,125.52274,1.0,False
Nov,2,10,1,6,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Dec,5,1,3,4,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,361.76373,0.0,False
Dec,2,1,3,18,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,0.0,True
Nov,3,9,3,4,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,1.0,False
Sep,8,1,3,9,Returning_Visitor,True,0.0,2720.5,24.0,751.44653,0.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,8,10,6,1,Returning_Visitor,True,0.0,0.0,0.0,2251.7185,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,8,4,6,3,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
Jul,8,10,4,4,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
May,8,9,1,9,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.2,361.76373,1.0,False
Nov,3,2,1,1,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,False
Nov,7,10,6,5,New_Visitor,True,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
May,2,2,1,18,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,1.0,False
Feb,3,9,3,13,Returning_Visitor,True,0.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.2,361.76373,1.0,False
May,2,2,3,8,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,0.0,False
Mar,1,4,1,1,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,False
May,8,2,7,1,New_Visitor,True,0.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,True
Dec,3,1,4,2,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,1.0,False
Aug,1,2,6,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,False
Dec,8,3,3,4,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.2,0.0,0.0,False
Dec,1,2,3,11,Returning_Visitor,True,0.0,0.0,4.0,2251.7644,0.0,0.0,0.0,0.0,0.0,0.0,False
Mar,2,9,3,3,Returning_Visitor,True,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.0,361.76373,1.0,False
Sep,1,2,9,11,Returning_Visitor,True,0.0,0.0,24.0,1013.23846,0.0,0.0,0.2,0.2,0.0,1.0,True
Nov,1,2,5,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,True
Aug,8,9,1,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
Oct,8,11,3,1,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,0.0,0.0,True
Mar,8,2,3,2,New_Visitor,False,26.0,0.0,0.0,0.0,705.0,1729.1466,0.0,0.0,0.0,0.0,False
May,8,4,2,5,Returning_Visitor,True,0.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,361.76373,0.0,True
Nov,8,4,5,6,Returning_Visitor,True,26.0,251.4079,0.0,2252.0334,0.0,43171.234,0.007675186,0.0,0.0,0.0,False
Mar,1,2,1,10,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.2,0.0,1.0,False
Sep,2,2,9,6,Returning_Visitor,True,26.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.0,361.76373,1.0,True
Aug,2,1,9,1,Returning_Visitor,True,26.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.2,0.0,0.0,False
Nov,3,5,9,9,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,43171.234,0.2,0.0,0.0,1.0,False
May,8,3,1,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,False
May,8,2,1,9,Returning_Visitor,True,0.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Mar,2,2,3,1,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Mar,3,9,5,4,Returning_Visitor,True,26.0,0.0,24.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,False
Aug,3,4,1,1,Returning_Visitor,True,26.0,0.0,23.998241,2252.0334,0.0,0.0,0.0,0.2,361.76373,1.0,False
June,2,9,2,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Mar,2,3,1,4,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Mar,1,2,5,9,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,1.0,False
Oct,8,4,9,1,Returning_Visitor,True,26.0,0.0,23.908817,0.0,0.0,0.0,0.2,0.2,0.0,0.0,True
Nov,8,9,3,2,New_Visitor,False,26.0,2719.3904,23.332878,2252.0334,99.65212,43171.234,0.0,0.0,0.0,0.0,False
Mar,1,2,9,4,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
Mar,2,2,5,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.0,0.0,0.0,False
Nov,1,1,9,4,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
Mar,3,1,6,3,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,0.0,1.0,False
Sep,3,2,5,10,Returning_Visitor,True,0.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.2,361.76373,0.0,False
Aug,8,2,1,1,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,206.36804,1.0,False
Nov,2,2,1,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.0,361.76373,1.0,True
Aug,1,1,3,1,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
May,8,2,1,4,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
Nov,2,4,1,9,Returning_Visitor,True,26.0,0.0,0.0,0.0,705.0,0.0,0.0,0.2,0.0,1.0,False
Feb,3,1,1,8,Returning_Visitor,False,26.0,46.907757,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,False
Dec,4,1,7,7,New_Visitor,True,0.0,2720.5,24.0,2134.7354,705.0,0.0,0.017846234,0.0,0.0,1.0,True
Dec,2,2,2,13,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Oct,1,2,6,6,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,0.0,0.2,0.05961773,0.0,1.0,True
Aug,3,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,8,3,4,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.2,69.549164,0.0,False
Nov,8,2,9,10,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,0.0,0.2,0.0,0.0,1.0,False
Nov,8,2,2,1,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
Jul,2,1,1,10,Returning_Visitor,False,0.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.0,0.0,0.0,False
June,8,2,6,13,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,False
Nov,8,1,4,2,New_Visitor,True,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.2,0.0,1.0,True
Dec,8,4,3,1,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,69.799614,0.0,0.0,361.76373,0.0,False
May,8,6,4,2,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,80.676094,0.2,0.2,361.76373,1.0,False
Dec,1,9,1,2,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,705.0,0.0,0.0,0.0,0.0,1.0,False
Mar,3,5,3,6,New_Visitor,False,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
May,2,1,9,13,Returning_Visitor,False,26.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,0.0,False
Nov,2,2,1,1,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,0.0,0.0,False
Sep,8,1,3,6,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,8,2,3,5,Other,False,26.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,1.0,True
May,3,2,3,2,Returning_Visitor,False,25.998867,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,1.0,False
Nov,8,2,1,1,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,True
May,2,2,3,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,1.0,False
Aug,1,2,7,3,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,0.0,True
Feb,3,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Sep,4,2,8,2,Returning_Visitor,True,26.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
May,8,2,1,11,Returning_Visitor,True,0.0,2719.7986,0.0,0.0,0.0,43171.234,0.0,0.2,0.0,1.0,False
Nov,1,1,5,4,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
Nov,2,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,0.0,False
Aug,8,4,5,2,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,False
May,3,5,2,5,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,1.0,False
Mar,4,4,1,2,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,1.0,True
Mar,3,2,3,4,Returning_Visitor,True,26.0,0.0,7.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,1.0,False
Jul,8,1,1,14,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,361.76373,0.0,False
May,8,2,6,13,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,1.0,True
Sep,2,2,8,4,Returning_Visitor,False,17.122236,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.76373,0.0,False
Nov,3,1,6,11,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,39125.54,0.0,0.0,0.0,1.0,False
Sep,3,2,1,8,Returning_Visitor,False,26.0,2720.5,0.0,0.0,11.0,0.0,0.2,0.2,361.76373,0.0,True
Jul,3,2,1,6,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,0.0,False
Nov,2,5,3,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.76373,1.0,False
May,8,5,1,10,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,8,2,3,3,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,0.0,False
Feb,2,7,8,11,Returning_Visitor,True,0.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
May,8,9,2,2,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Dec,8,7,1,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,43171.234,0.2,0.12,361.76373,0.0,True
May,6,11,1,1,New_Visitor,True,26.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
June,8,2,6,1,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,361.76373,0.0,False
Nov,1,8,1,2,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,6107.5337,0.0,0.0,0.0,1.0,True
Nov,2,7,5,1,Returning_Visitor,True,25.962967,2720.5,24.0,0.0,1.0,0.0,0.0,0.0,361.76373,1.0,True
Jul,8,2,1,8,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,False
May,2,4,3,3,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.0,0.0,0.0,False
May,8,2,6,5,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.2,0.0,0.0,False
May,2,1,2,3,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.007910535,361.76373,1.0,False
Dec,2,1,9,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
Nov,3,4,5,6,New_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,False
May,8,6,1,1,New_Visitor,True,26.0,0.0,0.0,2252.0334,502.402,43171.234,0.2,0.2,0.0,1.0,False
Aug,8,1,3,1,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
Oct,1,1,1,10,New_Visitor,False,26.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,2,11,7,10,New_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,1.0,False
Feb,3,1,3,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,8.155461,1.0,False
Mar,8,2,1,3,Returning_Visitor,True,0.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.2,0.0,1.0,False
June,6,1,9,5,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,0.0,False
Dec,2,1,1,1,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.2,361.76373,0.0,False
May,8,9,1,4,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
Mar,3,6,3,3,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.2,330.14575,0.0,False
