Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
Nov,2,2,3,3,Returning_Visitor,True,2.0,0.0,1.0,160.69797,41.0,1053.1742,0.008115995,0.02557076,0.0,0.0,False
May,8,2,3,20,Returning_Visitor,True,2.0,0.0,0.0,0.0,58.0,1621.2308,0.0,0.0100007085,0.0,0.0,False
Nov,2,2,2,10,Returning_Visitor,False,2.0,0.0,0.0,0.0,118.0,2072.3079,0.05,0.017124783,0.0,0.0,False
May,2,2,2,1,Returning_Visitor,True,2.0,0.0,0.0,0.0,28.0,458.8499,0.0,0.014285714,0.0,0.0,False
May,3,1,3,2,Returning_Visitor,False,1.0,0.0,3.0,0.0,18.0,466.8008,0.00952381,0.027765004,0.0,0.0,False
Nov,4,6,2,11,New_Visitor,False,7.0,0.0,0.0,250.17912,39.0,968.40894,0.0,0.018181818,0.0,0.0,False
Nov,3,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,38.0,1930.6218,0.008705532,0.033853356,0.0,0.0,False
May,2,5,1,1,Returning_Visitor,True,2.0,51.334106,0.0,54.048626,36.0,1176.3192,0.0,0.010556729,0.0,0.0,False
Nov,2,1,9,1,Returning_Visitor,False,3.0,0.0,4.0,0.0,11.0,798.31805,0.0,0.04,0.0,0.0,True
May,4,2,3,1,Returning_Visitor,False,8.0,41.458523,0.0,0.0,95.0,2419.5808,0.0,0.02,0.0,0.0,True
May,1,5,5,16,Returning_Visitor,False,0.0,310.71048,0.0,0.0,13.0,58.603035,0.01,0.038465936,0.0,0.0,False
Nov,8,2,3,1,Returning_Visitor,True,6.0,55.41084,1.0,303.82446,38.0,1435.8201,0.0,0.0130271455,0.0,0.0,False
Mar,2,2,1,20,New_Visitor,True,0.0,0.0,1.0,0.0,20.0,413.3472,0.2,0.032993987,0.0,0.0,True
Nov,2,1,1,2,Returning_Visitor,True,2.0,41.474476,0.0,0.0,36.0,1362.6283,0.0,0.018146887,0.0,0.0,False
Dec,2,1,1,4,New_Visitor,False,0.0,0.0,0.0,0.0,17.0,1181.4391,0.0,0.031106345,35.753315,0.0,False
Dec,2,2,3,10,Returning_Visitor,False,2.0,0.0,0.0,0.0,87.0,1352.3939,0.0,0.02127903,0.0,0.0,True
Jul,1,2,1,5,Returning_Visitor,False,0.0,0.0,0.0,0.0,9.0,259.50018,0.03333333,0.08280594,0.0,0.0,True
May,2,2,1,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,148.38434,0.0,0.0053944783,0.0,0.0,False
Nov,3,2,1,13,Returning_Visitor,False,2.0,0.0,0.0,0.0,14.0,1551.9854,0.06666667,0.08,0.0,0.8,False
Nov,1,2,3,2,Returning_Visitor,True,1.0,0.0,0.0,0.0,22.0,402.10187,0.0,0.005731701,0.0,0.0,False
Sep,2,2,1,4,Returning_Visitor,False,4.0,15.0,0.0,0.0,56.0,1432.9713,0.0,0.023768622,0.0,0.0,False
Mar,2,5,1,1,Returning_Visitor,False,2.0,0.0,3.0,0.0,39.0,2064.7993,0.0,0.028571429,0.0,0.0,False
Dec,2,2,3,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,30.0,258.12427,0.2,0.03333333,0.0,0.0,False
May,1,1,3,2,Returning_Visitor,False,9.0,0.0,1.0,48.49678,12.0,962.476,0.0,0.020665294,0.0,0.0,False
May,1,10,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,21.0,620.19586,0.0,0.046777096,0.0,0.0,True
Nov,2,2,3,13,Returning_Visitor,False,4.0,0.0,0.0,0.0,77.0,4729.8345,0.0,0.03333333,0.0,0.0,False
Oct,1,2,2,1,Returning_Visitor,False,0.0,46.279484,0.0,0.0,85.0,3249.989,0.0,0.011523496,0.0,0.0,False
Nov,3,2,1,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,3.0,10.836264,0.0,0.036301814,0.0,0.0,True
Nov,3,2,5,1,Returning_Visitor,True,7.0,560.37134,0.0,0.0,108.0,4025.2825,0.2,0.032731768,0.0,0.0,False
June,2,2,8,8,Returning_Visitor,True,0.0,0.0,0.0,0.0,32.0,3184.4062,0.0,0.05154687,0.0,0.0,False
May,1,1,4,1,Returning_Visitor,True,6.0,198.73705,0.0,0.0,35.0,1485.577,0.0,0.02360011,0.0,0.0,False
Nov,3,2,4,3,New_Visitor,False,1.0,17.88974,0.0,0.0,11.0,0.0,0.2,0.17725946,0.0,0.0,False
Nov,3,2,4,1,Returning_Visitor,True,2.0,0.0,0.0,0.0,58.0,799.5617,0.2,0.14767635,0.0,0.0,False
May,1,2,9,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,24.0,140.45644,0.0,0.027748922,0.0,0.0,False
Nov,2,2,3,4,Returning_Visitor,False,8.0,0.0,0.0,0.0,42.0,1003.1616,0.0,0.023809524,0.0,0.0,False
Nov,3,3,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,72.0,3811.3596,0.2,0.03333333,0.0,0.0,False
May,3,2,1,3,New_Visitor,False,1.0,0.0,0.0,0.0,21.0,253.0987,0.00416626,0.020000733,0.0,1.0,False
May,1,2,2,1,Returning_Visitor,False,5.0,0.0,2.0,0.0,51.0,107.28906,0.0,0.04,0.0,0.8,False
May,2,2,2,3,Returning_Visitor,True,5.0,189.64383,0.0,0.0,55.0,1791.3148,0.0034299113,0.014285714,0.0,0.0,False
Dec,2,2,1,6,Returning_Visitor,False,0.0,0.0,0.0,0.0,31.0,1304.8604,0.0,0.018181818,0.0,0.0,False
May,2,2,3,20,Returning_Visitor,False,4.0,1638.4635,4.0,0.0,16.0,796.3448,0.0,0.032204628,0.0,0.0,False
May,2,2,3,1,Returning_Visitor,False,6.0,12.0,0.0,0.0,41.0,1173.8009,0.0,0.003544041,4.9441633,0.0,False
Sep,4,2,3,2,Returning_Visitor,False,6.0,1304.6748,0.0,0.0,47.0,2508.251,0.0,0.0216024,48.82935,0.0,False
May,1,2,3,5,Returning_Visitor,False,1.0,0.0,0.0,0.0,16.0,454.17526,0.00058994774,0.022234302,0.0,0.0,False
May,2,2,6,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,124.0,2651.094,0.0,0.016377416,0.0,0.0,True
Dec,2,5,1,11,Returning_Visitor,False,2.0,57.847553,0.0,0.0,106.0,2173.0027,0.2,0.0064368644,30.940636,0.0,False
Nov,1,2,3,2,Returning_Visitor,True,6.0,0.0,0.0,0.0,18.0,566.7396,0.0,0.012269062,188.92741,0.0,False
May,2,1,6,4,Returning_Visitor,True,1.0,0.0,0.0,0.0,12.0,453.82745,0.015384615,0.03333333,0.8549075,0.0,False
Dec,2,2,8,2,Returning_Visitor,False,6.0,85.74175,1.0,0.0,14.0,409.73,0.0,0.026204921,0.0,0.0,False
May,2,1,2,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,20.0,723.2283,0.2,0.014285714,0.0,0.0,False
Nov,2,2,2,1,New_Visitor,False,5.0,52.483696,1.0,0.0,72.0,599.1498,0.011111111,0.020503486,96.386475,0.0,False
May,2,2,1,3,Returning_Visitor,True,1.0,0.0,0.0,0.0,24.0,256.43243,0.0,0.020507183,0.0,1.0,False
Feb,2,2,7,3,Returning_Visitor,False,1.0,0.0,1.0,0.0,4.0,95.3264,0.0,0.07253778,0.0,0.0,False
Nov,1,1,5,4,Returning_Visitor,False,0.0,0.0,1.0,0.0,40.0,1609.1997,0.0,0.011994109,57.4942,0.0,False
May,2,2,3,2,New_Visitor,True,0.0,474.2841,0.0,0.0,23.0,3440.2395,0.0,0.019824745,0.0,0.0,False
Nov,2,2,3,2,Returning_Visitor,True,1.0,0.0,0.0,0.0,53.0,2651.2363,0.030257307,0.020529164,0.0,0.0,False
Sep,1,2,4,2,New_Visitor,False,3.0,0.0,0.0,0.0,65.0,2006.6594,0.0,0.0047351927,0.0,0.0,True
May,1,1,3,13,Returning_Visitor,False,11.0,184.90675,7.0,38.34126,96.0,1773.7723,0.0,0.00730169,0.0,0.0,False
Nov,3,4,4,6,Returning_Visitor,False,0.0,0.0,3.0,0.0,25.0,1980.3828,0.2,0.05,0.0,0.0,True
Mar,1,2,1,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,36.0,952.0399,0.0,0.014470959,0.0,0.0,False
Nov,2,2,9,2,Returning_Visitor,True,1.0,576.8116,0.0,0.0,13.0,214.88686,0.0,0.009764825,0.0,0.0,False
Mar,3,2,1,1,Returning_Visitor,False,0.0,0.0,4.0,0.0,22.0,884.9217,0.2,0.04,0.0,0.0,False
Nov,1,2,1,2,Returning_Visitor,True,2.0,0.0,3.0,876.4055,56.0,3240.6274,0.0,0.004166667,0.0,0.0,False
May,2,2,1,13,Returning_Visitor,False,10.0,185.21573,0.0,0.0,12.0,368.32993,0.0,0.024251973,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,True,3.0,0.0,0.0,0.0,102.0,2728.1094,0.0,0.016218089,0.0,0.0,False
May,1,2,6,11,New_Visitor,True,2.0,13.836672,0.0,0.0,4.0,108.08559,0.007692308,0.056724425,0.0,0.0,False
Mar,8,2,8,1,Returning_Visitor,True,2.0,0.0,0.0,0.0,22.0,560.1188,0.0,0.014285714,0.0,0.0,False
Mar,4,2,6,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,3.0,206.35161,0.036363635,0.042857144,0.0,0.0,False
Sep,2,2,9,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,72.0,2650.8264,0.0,0.025,0.0,0.0,False
May,2,2,8,1,Returning_Visitor,False,2.0,0.0,1.0,0.0,93.0,4254.034,0.0,0.011762334,0.0,0.0,True
May,1,1,7,2,New_Visitor,False,1.0,0.0,0.0,0.0,24.0,898.7642,0.028571429,0.03716721,61.472977,0.0,True
May,1,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,16.0,749.31024,0.0125,0.031504404,0.0,0.0,True
May,3,2,1,2,Returning_Visitor,False,0.0,56.338524,0.0,0.0,19.0,829.0262,0.0,0.012855654,0.0,0.0,False
Dec,3,2,1,2,Returning_Visitor,False,4.0,0.0,0.0,0.0,7.0,265.0042,0.0,0.014285714,0.0,0.0,False
Oct,1,2,1,2,Returning_Visitor,False,0.0,108.974495,2.0,0.0,81.0,7467.43,0.0,0.05164738,0.0,0.4,False
Mar,1,2,1,2,Returning_Visitor,False,3.0,0.0,0.0,48.4805,32.0,2197.2073,0.0,0.0,0.0,0.0,True
Sep,4,2,8,1,Returning_Visitor,False,1.0,69.951485,0.0,0.0,54.0,1145.2517,0.0,0.028951997,0.0,0.0,False
Dec,2,2,4,3,Returning_Visitor,True,2.0,512.52496,0.0,0.0,25.0,824.95105,0.0,0.0,0.0,0.0,False
Nov,2,2,2,2,Returning_Visitor,False,1.0,0.0,2.0,0.0,131.0,4387.924,0.0,0.015893737,0.0,0.0,False
Nov,2,1,1,2,New_Visitor,False,4.0,55.062737,3.0,0.0,119.0,4660.1807,0.0,0.0009999702,0.0,0.0,True
Nov,3,2,3,3,Returning_Visitor,True,6.0,0.0,0.0,0.0,33.0,1438.3342,0.0024272206,0.022222223,0.0,0.0,False
Mar,3,2,3,13,Returning_Visitor,False,5.0,11.000004,0.0,0.0,61.0,1026.9775,0.0,0.05,0.0,0.0,False
Sep,2,6,3,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,24.0,419.59335,0.0,0.06666667,0.0,0.0,True
Jul,3,1,1,2,New_Visitor,True,4.0,252.41814,8.0,12.129681,21.0,813.6527,0.0071488824,0.00952381,0.0,0.0,True
Mar,2,2,1,2,Returning_Visitor,False,2.0,746.1562,0.0,0.0,10.0,229.47969,0.0,0.033003878,0.0,0.0,False
May,1,2,1,2,Returning_Visitor,False,5.0,9.0,0.0,0.0,35.0,862.01904,0.0,0.013455922,0.0,0.0,False
Dec,4,2,1,13,Other,False,5.0,119.011856,0.0,0.0,43.0,386.40518,0.0,0.05,0.0,0.0,False
May,3,2,1,4,Returning_Visitor,True,10.0,582.26855,4.0,0.0,143.0,2047.358,0.0,0.022113435,0.0,0.0,False
May,2,3,9,3,Returning_Visitor,True,2.0,0.0,0.0,0.0,23.0,622.3038,0.012903808,0.2,0.0,0.0,False
May,2,1,1,2,Returning_Visitor,False,6.0,0.0,0.0,0.0,12.0,908.1447,0.0,0.023781946,0.0,0.0,False
Mar,3,1,1,13,Returning_Visitor,True,1.0,0.0,0.0,0.0,28.0,2092.7417,0.0,0.030872526,0.0,0.0,False
Dec,1,1,8,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,44.0,3784.5095,0.0066438676,0.015142224,167.31287,0.0,False
Mar,2,1,7,2,Returning_Visitor,False,4.0,0.0,0.0,0.0,13.0,391.88132,0.0017288165,0.026666667,0.0,0.0,False
Dec,3,2,4,2,Returning_Visitor,True,4.0,0.0,0.0,0.0,35.0,753.02716,0.08511749,0.05,0.0,0.0,False
May,1,1,8,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,62.0,2825.894,0.026576968,0.007692308,0.0,0.0,False
Dec,1,2,1,13,Returning_Visitor,False,0.0,23.0,1.0,0.0,44.0,1238.7937,0.0,0.02961109,0.0,1.0,False
Nov,1,2,1,1,Returning_Visitor,False,5.0,69.69935,0.0,0.0,145.0,2851.2354,0.0,0.0222293,4.9667163,0.0,False
Dec,1,5,6,2,New_Visitor,False,2.0,128.99258,0.0,0.0,3.0,449.99945,0.0,0.030272637,0.0,0.0,False
Nov,2,2,3,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,3.0,323.18506,0.014814815,0.08830639,0.0,0.0,False
Nov,2,7,8,6,Returning_Visitor,False,1.0,81.175896,2.0,162.84868,133.0,6084.487,0.0,0.011111111,6.386192,0.0,False
May,2,2,2,3,Returning_Visitor,False,5.0,0.0,0.0,0.0,36.0,665.3405,0.004574877,0.041666668,0.0,0.0,True
Mar,2,2,1,1,Returning_Visitor,False,2.0,0.0,2.0,0.0,14.0,449.38776,0.0,0.026462972,0.0,0.0,False
Nov,2,2,2,2,New_Visitor,False,4.0,161.32011,4.0,0.0,73.0,5727.65,0.0,0.008943402,60.849365,0.0,False
Dec,2,2,1,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,3.0,546.3367,0.0,0.10979596,0.0,0.0,False
May,2,2,2,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,10.0,110.724365,0.0043803966,0.04224356,0.0,1.0,False
May,3,5,3,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,16.0,459.5421,0.0,0.03136559,0.0,0.0,False
May,1,3,4,13,Returning_Visitor,False,5.0,0.0,0.0,0.0,56.0,3088.437,0.2,0.022456186,0.0,0.0,False
Aug,2,2,3,10,Other,False,2.0,301.2313,2.0,0.0,19.0,676.86163,0.0,0.02833776,0.0,0.0,True
Nov,1,6,3,2,Returning_Visitor,False,2.0,276.4806,0.0,0.0,25.0,423.1871,0.2,0.052679032,0.0,0.0,False
Dec,3,2,4,3,Returning_Visitor,False,6.0,0.0,0.0,0.0,4.0,426.8335,0.0,0.0290443,0.0,0.0,False
May,1,2,2,1,Returning_Visitor,False,2.0,0.0,0.0,0.0,17.0,230.44128,0.2,0.04407012,0.0,0.0,False
Oct,3,2,3,1,Returning_Visitor,False,5.0,275.4882,4.0,0.0,51.0,2232.3481,0.0,0.0130787855,0.0,0.0,False
May,2,2,1,1,Returning_Visitor,True,0.0,0.0,0.0,0.0,32.0,829.2683,0.0,0.02580915,0.0,0.0,False
Mar,2,2,1,3,Returning_Visitor,True,4.0,0.0,0.0,0.0,30.0,459.6104,0.0,0.014716722,0.0,0.0,False
Feb,8,2,1,3,Returning_Visitor,False,0.0,508.83887,4.0,0.0,29.0,611.05786,0.0,0.04,0.0,0.0,False
May,3,2,1,1,Returning_Visitor,True,0.0,0.0,1.0,0.0,121.0,3401.7532,0.0,0.002086292,0.0,0.0,False
May,2,2,3,13,Returning_Visitor,False,0.0,0.0,1.0,0.0,4.0,248.5246,0.0,0.034019813,0.0,0.0,False
Nov,3,2,1,2,Returning_Visitor,False,0.0,0.0,3.0,0.0,111.0,4102.907,0.0,0.013878124,0.0,0.0,False
Feb,2,2,1,2,Returning_Visitor,False,11.0,1604.9548,2.0,973.1848,130.0,5279.232,0.002030531,0.008557221,0.0,0.0,False
May,1,10,4,2,Returning_Visitor,True,3.0,176.39174,0.0,0.0,73.0,2257.0989,0.0,0.007626219,0.0,0.0,False
Dec,3,2,1,1,Returning_Visitor,False,1.0,0.0,1.0,72.97291,39.0,856.5021,0.02,0.03420159,0.0,0.0,False
Nov,3,2,3,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,9.0,192.15741,0.0,0.028511316,0.0,0.0,False
May,2,2,9,1,Returning_Visitor,False,12.0,0.0,3.0,290.36014,191.0,6497.963,0.0,0.036774687,170.429,0.0,False
Oct,1,2,1,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,20.0,234.40836,0.0,0.01555232,0.0,0.0,True
Mar,2,4,2,2,Returning_Visitor,False,4.0,0.0,1.0,0.0,61.0,981.0371,0.0,0.007407407,0.0,0.0,False
Nov,1,2,3,2,Returning_Visitor,True,5.0,57.560104,0.0,0.0,19.0,1040.83,0.0,0.05,0.0,0.0,False
May,2,2,4,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,69.0,1505.7502,0.2,0.013543548,0.0,0.0,False
Oct,2,2,2,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,46.0,4800.2695,0.0,0.020385226,0.0,0.0,False
May,3,2,3,1,Returning_Visitor,True,2.0,20.210663,0.0,0.0,68.0,2340.547,0.0,0.012113318,0.0,0.0,False
Mar,2,2,2,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,3.0,13.471873,0.0,0.029638546,0.0,0.0,False
May,2,2,3,13,Returning_Visitor,False,1.0,29.942112,1.0,46.882347,111.0,6884.2104,0.05,0.016431343,0.0,0.0,False
May,1,1,8,2,Returning_Visitor,True,3.0,728.2211,6.0,0.0,19.0,1360.5376,0.2,0.045046058,0.0,0.0,False
Nov,2,2,9,1,Returning_Visitor,False,4.0,0.0,2.0,0.0,52.0,1022.87164,0.0,0.027251134,114.86804,0.0,False
June,2,2,3,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,11.0,153.35323,0.2,0.053281087,0.0,0.0,False
Mar,1,1,1,4,Returning_Visitor,True,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02617001,0.0,0.0,True
Nov,2,2,3,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,18.0,340.88132,0.0,0.030255608,0.0,0.0,False
May,3,2,3,4,Returning_Visitor,False,1.0,21.642426,0.0,0.0,26.0,2415.641,0.0,0.008347431,0.0,0.0,False
Nov,1,1,3,1,Returning_Visitor,False,6.0,1432.4225,0.0,319.2083,22.0,1646.0243,0.0,0.021289011,0.0,0.0,False
Nov,1,2,1,1,Returning_Visitor,False,2.0,141.35121,0.0,0.0,57.0,1087.4991,0.0,0.010483289,0.0,0.0,False
Nov,3,2,1,1,Returning_Visitor,False,2.0,0.0,1.0,0.0,34.0,728.3278,0.2,0.085813165,0.0,0.0,True
Nov,1,2,1,13,Returning_Visitor,False,2.0,0.0,2.0,0.0,37.0,2652.7385,0.0,0.0033749123,190.05417,0.0,True
Mar,2,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,96.0,4807.5273,0.0,0.006666667,92.99202,0.0,True
May,3,2,3,4,Returning_Visitor,False,4.0,0.0,0.0,0.0,112.0,11342.691,0.0,0.0071950876,0.0,0.8,True
Sep,2,2,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,23.0,476.39865,0.0,0.03333333,0.0,0.0,False
Nov,2,10,1,3,New_Visitor,False,1.0,88.83378,0.0,0.0,24.0,3165.9785,0.0,0.020296702,0.0,0.0,True
May,2,2,7,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,8.0,123.86908,0.2,0.01,0.0,0.0,False
May,3,1,3,1,Returning_Visitor,False,2.0,533.04517,0.0,0.0,20.0,143.17407,0.2,0.024132332,0.0,0.0,False
Nov,2,2,1,1,Returning_Visitor,False,3.0,0.0,2.0,0.0,15.0,747.978,0.0,0.05,0.0,0.0,True
Nov,2,2,1,13,Returning_Visitor,False,7.0,0.0,1.0,0.0,38.0,907.61896,0.2,0.036520112,0.0,0.0,False
Nov,1,2,8,4,Returning_Visitor,False,7.0,80.29927,0.0,700.7703,43.0,350.61615,0.0,0.015477796,0.0,0.0,False
Mar,2,4,2,1,Returning_Visitor,False,2.0,0.0,0.0,0.0,36.0,1745.8667,0.0,0.020722311,0.0,0.0,False
Nov,3,2,1,2,New_Visitor,True,3.0,69.59692,0.0,0.0,116.0,6868.149,0.0,0.019986346,102.59845,0.0,False
Nov,3,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,37.0,2383.9812,0.006457904,0.03746854,0.0,0.0,True
Dec,2,2,3,2,Returning_Visitor,False,1.0,0.0,2.0,0.0,20.0,805.61993,0.00952381,0.03333333,0.0,0.0,False
Nov,1,3,1,2,Returning_Visitor,True,8.0,0.0,0.0,0.0,46.0,1887.3003,0.0,0.022222223,0.0,0.0,False
Dec,3,2,9,8,Other,False,4.0,0.0,1.0,0.0,20.0,253.7487,0.0,0.025,0.0,0.0,True
Oct,2,1,7,1,Returning_Visitor,False,0.0,0.0,3.0,0.0,55.0,3090.1682,0.007901752,0.010762929,21.633215,0.0,False
May,1,1,3,2,Returning_Visitor,True,3.0,0.0,1.0,0.0,5.0,59.298725,0.0,0.039256234,0.0,0.0,False
May,1,2,1,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,12.0,219.01566,0.0,0.022222223,0.0,0.0,False
Feb,1,2,4,3,Returning_Visitor,False,2.0,0.0,2.0,0.0,33.0,1981.7021,0.0027651924,0.015384615,0.0,0.0,False
May,1,4,4,3,Returning_Visitor,False,5.0,55.98115,0.0,0.0,28.0,2282.7424,0.0,0.011365942,0.0,0.0,False
Nov,2,2,5,1,Returning_Visitor,False,0.0,0.0,4.0,0.0,14.0,593.9329,0.0,0.009956538,0.0,0.0,False
June,2,2,1,3,Returning_Visitor,False,2.0,0.0,0.0,0.0,27.0,658.83075,0.002829855,0.034970794,0.0,0.0,False
May,1,1,4,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,15.0,1706.6913,0.0,0.021559084,0.0,0.0,False
Sep,4,2,6,2,Returning_Visitor,False,5.0,868.31903,1.0,0.0,102.0,2435.8445,0.0,0.018020004,10.514989,0.0,False
May,3,1,9,3,New_Visitor,True,0.0,0.0,0.0,0.0,13.0,404.25375,0.0,0.025,60.217155,0.0,False
Oct,1,2,4,11,Returning_Visitor,False,9.0,0.0,1.0,0.0,24.0,463.02798,0.0,0.019149808,0.0,0.0,False
June,2,1,1,2,Returning_Visitor,False,4.0,11.959733,2.0,601.0756,42.0,4128.698,0.0,0.004783563,0.0,0.0,False
May,1,4,3,2,New_Visitor,False,5.0,123.21851,2.0,0.0,27.0,1046.2025,0.0,0.013384804,93.17866,0.0,True
Mar,2,2,3,3,Returning_Visitor,True,2.0,0.0,0.0,0.0,10.0,2895.0317,0.0,0.045159418,0.0,0.0,True
May,1,2,1,2,Returning_Visitor,True,11.0,0.0,4.0,0.0,181.0,4639.1055,0.0,0.016363218,0.0,0.0,True
June,2,2,2,1,Returning_Visitor,False,4.0,0.0,0.0,0.0,14.0,225.06108,0.0,0.015384615,0.0,0.0,False
Aug,3,1,4,2,Returning_Visitor,False,4.0,0.0,0.0,0.0,28.0,1284.2095,0.0043596327,0.016666668,0.0,0.0,True
May,2,2,3,13,Returning_Visitor,False,6.0,295.76785,3.0,543.549,42.0,2145.1511,0.018663833,0.0047581615,0.0,0.0,False
June,1,4,1,3,Returning_Visitor,False,2.0,216.5907,3.0,102.66285,80.0,2859.4646,0.2,0.022222223,0.0,0.0,False
Nov,2,1,7,3,Returning_Visitor,False,6.0,0.0,2.0,0.0,17.0,347.28064,0.0,0.008695652,141.84438,0.0,False
May,2,1,1,2,Returning_Visitor,False,1.0,0.0,1.0,0.0,21.0,880.2254,0.022222223,0.05,78.57403,0.0,False
May,4,2,3,2,Returning_Visitor,False,2.0,0.0,3.0,0.0,22.0,244.78456,0.0,0.044618055,0.0,0.0,False
May,1,2,5,2,Returning_Visitor,False,3.0,176.21672,0.0,0.0,18.0,1017.86633,0.00963165,0.031867165,182.29094,0.0,False
Dec,2,2,1,1,Returning_Visitor,False,3.0,0.0,4.0,262.16907,28.0,1940.9794,0.008333333,0.013353415,0.0,0.0,False
Jul,3,2,3,2,Returning_Visitor,False,4.0,133.81146,0.0,0.0,28.0,1842.2861,0.0,0.05,0.0,0.0,False
May,1,2,1,5,Returning_Visitor,False,0.0,0.0,0.0,0.0,7.0,1750.9036,0.00625,0.028571429,0.0,0.0,False
Nov,2,1,1,2,Returning_Visitor,True,0.0,0.0,1.0,0.0,145.0,6679.8086,0.0,0.028410008,0.0,0.0,False
Nov,8,2,6,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,109.0,3852.07,0.10550841,0.028571429,0.0,0.0,False
Dec,1,2,1,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,19.0,82.91153,0.0,0.025658516,185.0077,0.0,False
Nov,2,2,3,3,Returning_Visitor,False,1.0,0.0,0.0,0.0,34.0,504.60803,0.0,0.017761836,0.0,0.0,False
May,3,1,1,2,Returning_Visitor,True,0.0,0.0,1.0,0.0,3.0,111.91373,0.0,0.03734858,0.0,0.0,False
Dec,2,2,7,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,15.0,403.45728,0.2,0.0883964,0.0,0.0,True
May,3,2,4,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,95.0,3875.5662,0.0,0.016666668,38.33059,0.0,True
Nov,3,2,5,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,16.0,612.2176,0.2,0.020812532,0.0,0.0,False
Nov,1,2,6,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,22.0,811.0563,0.0,0.025,0.0,0.0,False
Jul,1,2,6,3,Returning_Visitor,False,10.0,0.0,0.0,0.0,49.0,518.4125,0.0,0.016666668,0.0,0.0,False
May,3,2,1,2,Returning_Visitor,False,4.0,30.766117,0.0,0.0,10.0,170.20264,0.0,0.025250757,4.5688076,0.0,False
Oct,3,2,3,6,Returning_Visitor,True,10.0,1601.987,1.0,0.0,191.0,3190.327,0.0,0.013333333,27.276104,0.0,False
Nov,2,1,1,2,Returning_Visitor,False,6.0,0.0,0.0,0.0,44.0,1698.09,0.0,0.017772239,0.0,0.0,False
Mar,2,1,3,4,Returning_Visitor,False,6.0,1630.9828,2.0,0.0,20.0,1983.4872,0.0,0.018181818,0.0,0.4,False
May,8,2,1,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,36.0,835.79083,0.010806419,0.03140068,107.44196,0.0,True
Dec,3,2,4,2,Returning_Visitor,False,4.0,16.81029,2.0,775.0186,15.0,291.4267,0.0,0.047774516,0.0,0.0,False
Oct,2,2,1,14,Returning_Visitor,True,3.0,60.296574,1.0,0.0,122.0,12559.31,0.2,0.2,0.0,0.0,True
Dec,3,2,1,1,Returning_Visitor,False,1.0,52.76533,1.0,0.0,44.0,939.41425,0.0,0.03333333,0.0,0.0,False
May,2,2,3,2,New_Visitor,True,12.0,1545.3173,3.0,0.0,46.0,2638.2144,0.0,0.0040951036,0.0,0.0,False
Mar,2,10,1,4,Returning_Visitor,False,4.0,0.0,0.0,0.0,19.0,984.0936,0.0,0.06666667,0.0,0.0,False
Sep,2,2,8,1,Returning_Visitor,False,0.0,0.0,1.0,0.0,43.0,400.90054,0.0,0.04147377,0.0,0.0,True
