Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
Aug,2,2,7,1,Returning_Visitor,False,7.0,1603.0953,0.0,0.0,12.0,247.49623,0.1,0.04,0.0,0.0,True
Nov,2,2,1,3,Returning_Visitor,False,7.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,False
Mar,2,2,2,4,Returning_Visitor,False,5.0,0.0,0.0,0.0,10.0,481.14706,0.0,0.03412202,0.0,0.0,False
Nov,1,2,9,5,Returning_Visitor,False,0.0,0.0,0.0,0.0,16.0,332.89825,0.0,0.021594403,0.0,0.0,False
Aug,2,4,3,3,New_Visitor,False,8.0,494.36652,0.0,0.0,38.0,4157.8364,0.0,0.020872302,0.0,0.0,False
Oct,2,2,4,8,Returning_Visitor,False,1.0,35.033463,1.0,0.0,27.0,306.29367,0.2,0.11077097,0.0,0.0,False
May,3,1,4,3,Returning_Visitor,True,0.0,0.0,4.0,0.0,16.0,821.2446,0.0,0.0028193453,0.0,1.0,False
Nov,3,10,7,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,12.0,582.3898,0.0,0.033862036,0.0,0.0,False
Dec,2,2,2,3,Returning_Visitor,True,3.0,0.0,1.0,0.0,6.0,81.121284,0.2,0.050603338,0.0,0.0,False
Dec,1,1,2,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,3.0,20.753187,0.1,0.2,0.0,0.0,False
Sep,2,1,1,1,Returning_Visitor,False,0.0,0.0,1.0,0.0,69.0,4746.6987,0.2,0.068466246,0.0,0.0,True
Nov,1,2,7,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,47.0,2066.5684,0.0,0.00950296,0.0,0.0,True
May,3,2,4,2,Returning_Visitor,False,4.0,105.85108,0.0,0.0,5.0,46.1643,0.0,0.035735946,0.0,0.0,False
Mar,2,4,6,4,Returning_Visitor,True,3.0,0.0,0.0,0.0,33.0,1568.8405,0.0,0.004761905,0.0,0.0,False
Aug,2,2,4,2,Returning_Visitor,True,3.0,43.166008,2.0,0.0,12.0,504.15375,0.0,0.028571429,0.0,0.0,True
Feb,3,2,7,1,Returning_Visitor,True,8.0,5.0,0.0,0.0,9.0,249.86116,0.0,0.05,0.0,0.0,True
May,2,2,1,2,Returning_Visitor,False,0.0,9.0,0.0,0.0,9.0,64.33818,0.00435572,0.2,0.0,0.0,False
Oct,2,2,7,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,93.0,1180.3015,0.0,0.2,19.824965,0.0,False
Jul,2,2,3,3,Returning_Visitor,False,3.0,10.230515,1.0,155.5311,33.0,1530.3763,0.2,0.04,0.0,0.0,True
Nov,2,5,3,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,8.0,49.814667,0.0,0.038987704,0.0,0.0,False
May,2,2,9,8,Returning_Visitor,False,0.0,0.0,0.0,0.0,9.0,649.3961,0.19931501,0.038920175,0.0,0.0,False
Aug,2,5,7,1,Returning_Visitor,True,5.0,0.0,0.0,0.0,115.0,2874.0317,0.0,0.016076757,0.0,0.0,False
Mar,1,1,7,2,Returning_Visitor,True,4.0,0.0,0.0,0.0,23.0,669.2254,0.0,0.011764706,14.87158,0.0,False
May,1,2,6,13,Returning_Visitor,False,6.0,235.98193,0.0,0.0,39.0,754.5409,0.0,0.015797013,0.0,0.0,False
Jul,4,2,7,4,Returning_Visitor,True,5.0,0.0,0.0,380.27573,82.0,2569.4702,0.0,0.016607445,49.919327,0.0,False
May,2,1,6,11,Returning_Visitor,True,2.0,0.0,0.0,0.0,20.0,717.45105,0.023076002,0.0125,0.0,0.8,False
May,2,1,2,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,4.0,27.364624,0.0,0.06279856,0.0,0.0,False
May,2,10,9,2,New_Visitor,False,0.0,0.0,0.0,0.0,50.0,2518.0337,0.0,0.008695652,154.35355,0.0,False
May,2,6,3,13,Returning_Visitor,False,2.0,23.0,0.0,0.0,5.0,410.302,0.0,0.020246804,0.0,0.0,True
Mar,2,2,3,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,8.0,255.85281,0.0,0.02754876,0.0,0.0,False
Oct,1,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,42.0,1029.3097,0.2,0.021824691,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,5.0,1442.7305,0.0,0.0,62.0,1468.4418,0.0,0.03,0.0,0.0,False
Sep,2,2,2,3,Returning_Visitor,True,10.0,190.38971,0.0,0.0,36.0,805.8231,0.0,0.007467573,0.0,0.0,False
May,2,2,3,3,Returning_Visitor,False,10.0,151.2657,0.0,0.0,41.0,1147.9282,0.0,0.019166721,0.0,0.0,True
Aug,2,2,1,6,Returning_Visitor,True,4.0,0.0,3.0,0.0,75.0,578.95654,0.029811777,0.05407475,0.0,1.0,False
Nov,1,5,7,2,Returning_Visitor,False,1.0,0.0,1.0,0.0,123.0,1790.9108,0.0,0.03333333,0.0,0.0,True
Sep,2,1,3,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,52.355766,0.0,0.0038066816,0.0,0.0,False
May,2,2,7,1,Returning_Visitor,False,2.0,0.0,0.0,0.0,18.0,2877.422,0.0073517044,0.023335002,0.0,0.0,False
Mar,2,2,9,2,Returning_Visitor,False,8.0,121.67855,0.0,0.0,23.0,794.0238,0.0,0.018181818,0.0,0.0,False
Nov,2,2,2,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,33.0,1852.5747,0.0,0.029990206,0.0,0.0,False
Dec,1,1,2,2,Returning_Visitor,False,5.0,1264.3724,0.0,0.0,22.0,1020.1239,0.0,0.014285714,0.0,0.0,False
Mar,2,1,7,8,Returning_Visitor,True,2.0,0.0,0.0,0.0,22.0,1262.9531,0.060040507,0.025,0.0,0.0,False
May,1,2,5,4,Returning_Visitor,True,5.0,0.0,0.0,0.0,32.0,1777.6146,0.2,0.033869345,0.0,0.0,False
May,3,7,9,5,New_Visitor,False,3.0,0.0,0.0,0.0,14.0,459.50458,0.0,0.01700664,0.0,0.0,True
May,2,2,7,2,New_Visitor,False,2.0,390.54944,0.0,0.0,12.0,1383.1946,0.0,0.03333333,0.0,0.0,False
May,3,1,9,1,Returning_Visitor,False,7.0,96.06247,3.0,1046.4429,45.0,2142.425,0.0,0.010516096,0.0,0.0,False
May,2,1,3,4,Returning_Visitor,False,0.0,0.0,1.0,0.0,61.0,650.42065,0.028571429,0.034106925,0.0,0.0,False
Mar,2,2,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,17.20225,0.04317531,0.055360768,0.0,0.0,False
Sep,2,4,1,4,Returning_Visitor,False,18.0,823.495,0.0,0.0,89.0,6028.602,0.0,0.05,57.209923,0.0,False
May,4,2,4,2,Returning_Visitor,False,2.0,0.0,1.0,0.0,36.0,1204.1766,0.0,0.008333333,0.0,0.0,False
Jul,3,1,2,2,Returning_Visitor,False,4.0,86.219185,3.0,0.0,68.0,4017.0217,0.0,0.014592801,0.0,0.0,False
Oct,2,2,9,2,Returning_Visitor,False,7.0,21.75779,1.0,0.0,35.0,1372.0557,0.0,0.028571429,0.0,0.0,True
May,2,2,3,1,Returning_Visitor,False,1.0,4.0,2.0,0.0,22.0,907.8582,0.06666667,0.05,0.0,0.0,False
Nov,2,2,9,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,16.0,244.11581,0.0,0.009271427,0.0,0.0,True
May,3,2,4,2,Returning_Visitor,False,1.0,0.0,3.0,0.0,77.0,1829.6945,0.0,0.014285714,0.0,0.0,False
Dec,2,5,4,5,Returning_Visitor,False,9.0,597.27423,0.0,0.0,3.0,0.0,0.0,0.2,0.0,0.0,False
Dec,3,10,4,4,Returning_Visitor,False,7.0,317.07175,0.0,0.0,32.0,1266.6877,0.023976024,0.01471389,22.062988,0.0,False
Nov,3,1,3,1,Returning_Visitor,True,4.0,0.0,0.0,0.0,28.0,626.5505,0.0037918666,0.020496104,0.0,0.0,False
May,8,5,7,6,Returning_Visitor,False,5.0,71.25965,1.0,0.0,53.0,523.72485,0.06666667,0.010526316,0.0,1.0,False
Nov,3,2,5,1,Returning_Visitor,False,3.0,0.0,0.0,0.0,37.0,2765.7922,0.2,0.025096728,0.0,0.0,False
Aug,2,10,1,1,Returning_Visitor,False,4.0,33.376225,0.0,0.0,13.0,288.76614,0.0,0.01183268,0.0,0.0,True
Nov,1,6,9,2,Returning_Visitor,False,0.0,0.0,2.0,0.0,34.0,868.0852,0.0,0.03933625,0.0,0.0,False
Mar,3,2,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,5.0,203.16856,0.2,0.1327306,0.0,0.0,False
June,2,2,1,1,Returning_Visitor,False,7.0,0.0,0.0,0.0,21.0,261.91965,0.0,0.023319252,0.0,0.0,True
May,1,2,2,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,7.0,59.081528,0.0,0.014678068,0.0,0.0,False
Nov,3,2,4,4,Returning_Visitor,True,9.0,0.0,0.0,0.0,18.0,2991.2405,0.0,0.010999808,0.0,0.0,False
May,2,2,3,8,Returning_Visitor,False,0.0,0.0,1.0,0.0,55.0,2426.6064,0.0020421557,0.03627069,0.0,0.0,False
Nov,1,2,4,2,Returning_Visitor,True,8.0,243.21674,0.0,0.0,47.0,2490.947,0.0,0.0072922306,0.0,0.0,False
May,2,2,8,1,Returning_Visitor,False,4.0,73.80814,0.0,0.0,60.0,1656.0621,0.0,0.02575782,0.0,0.0,False
May,1,2,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,9.0,1333.0918,0.0,0.03333333,0.0,0.0,False
Nov,3,1,8,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,30.0,1894.1754,0.0,0.039393883,33.326477,0.0,False
May,2,1,3,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,10.0,173.4348,0.0017097879,0.1,0.0,0.8,False
Mar,2,10,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,5.0,361.44534,0.0,0.048946243,0.0,0.0,False
May,2,2,1,2,New_Visitor,True,7.0,9.043859,0.0,0.0,5.0,384.1254,0.0,0.008886046,0.0,0.0,False
Mar,2,2,7,2,Returning_Visitor,False,3.0,0.0,1.0,0.0,32.0,612.1161,0.0,0.020877624,0.0,0.0,False
Feb,2,2,6,1,Returning_Visitor,False,6.0,0.0,0.0,0.0,52.0,4692.125,0.0,0.014609124,0.0,0.0,False
Sep,2,1,1,4,Returning_Visitor,False,4.0,53.269566,0.0,0.0,42.0,1904.3354,0.0,0.013645904,0.0,0.0,False
May,2,2,1,6,Returning_Visitor,False,5.0,90.01002,0.0,0.0,93.0,6254.88,0.0,0.02,0.0,0.0,False
May,2,2,1,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,37.0,817.19366,0.015368902,0.04128815,0.0,1.0,False
June,2,1,1,10,Returning_Visitor,True,5.0,81.02972,0.0,0.0,88.0,3098.2927,0.11853658,0.028571429,0.0,0.0,True
May,1,2,4,13,Returning_Visitor,True,0.0,0.0,2.0,0.0,35.0,769.3995,0.0,0.018067202,0.0,0.0,False
Mar,1,2,8,2,Returning_Visitor,False,1.0,318.81912,0.0,0.0,85.0,2379.1006,0.0,0.034157693,0.0,0.0,False
May,2,2,7,1,Returning_Visitor,False,6.0,0.0,1.0,0.0,13.0,874.3552,0.0,0.030441288,0.0,0.0,False
Jul,2,2,5,1,Returning_Visitor,True,0.0,0.0,5.0,0.0,65.0,1776.5677,0.025,0.024327146,7.2966394,0.0,False
Nov,2,2,3,13,Returning_Visitor,False,0.0,0.0,1.0,0.0,26.0,899.9678,0.0,0.03333333,0.0,0.0,False
May,8,2,4,3,New_Visitor,True,0.0,0.0,2.0,0.0,19.0,1287.0651,0.0,0.05332708,0.0,0.0,True
May,1,2,1,2,Returning_Visitor,False,4.0,107.548134,0.0,0.0,32.0,1183.6466,0.008470328,0.011753845,0.0,0.0,True
Nov,2,1,3,1,Returning_Visitor,False,5.0,0.0,2.0,0.0,123.0,3422.59,0.0,0.013333333,0.0,0.0,False
Mar,2,2,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,26.0,924.9352,0.2,0.07398662,0.0,0.0,False
May,2,2,4,5,Returning_Visitor,False,5.0,0.0,0.0,0.0,50.0,894.7665,0.2,0.01740471,0.0,0.0,False
Nov,3,2,1,1,Returning_Visitor,False,4.0,0.0,0.0,0.0,290.0,8186.679,0.005555556,0.018244544,32.55397,0.0,False
May,1,1,1,4,Returning_Visitor,False,1.0,0.0,2.0,0.0,12.0,868.67456,0.2,0.2,18.908901,0.0,False
Nov,2,2,3,3,New_Visitor,False,3.0,0.0,2.0,38.597416,12.0,632.8737,0.005263158,0.04552746,0.0,0.0,False
Nov,1,2,2,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,16.0,354.48367,0.0,0.019057486,0.0,0.0,True
Nov,2,2,3,6,Returning_Visitor,False,3.0,63.464016,0.0,0.0,53.0,3232.6604,0.0,0.024225421,0.0,0.0,False
May,3,2,2,2,Returning_Visitor,False,1.0,0.0,2.0,0.0,22.0,4054.2788,0.003088024,0.04670253,0.0,0.0,False
May,3,1,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,146.45387,0.06697317,0.07929331,0.0,0.0,False
May,4,1,1,4,New_Visitor,False,2.0,0.0,0.0,0.0,12.0,191.11731,0.2,0.03333333,0.0,0.0,False
May,2,2,9,10,Returning_Visitor,False,3.0,1611.4875,0.0,0.0,148.0,5799.647,0.0,0.014577035,0.0,0.0,False
Dec,2,5,1,10,Returning_Visitor,False,3.0,0.0,0.0,0.0,31.0,908.5614,0.2,0.016666668,0.0,0.0,True
May,2,1,4,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,28.0,620.7372,0.0,0.006666667,0.0,0.0,True
May,3,2,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,9.0,224.76724,0.008,0.036063276,0.0,0.0,False
Dec,2,2,4,2,Returning_Visitor,False,5.0,1602.8748,0.0,0.0,18.0,447.58072,0.0,0.020810753,0.0,0.0,True
May,2,2,7,2,New_Visitor,False,3.0,0.0,0.0,0.0,23.0,352.761,0.2,0.06666667,0.0,0.0,False
May,2,2,3,2,Returning_Visitor,False,7.0,283.4568,0.0,0.0,8.0,208.3584,0.0,0.03762203,0.0,0.0,False
May,8,2,9,6,Returning_Visitor,False,0.0,0.0,2.0,0.0,37.0,2573.6365,0.0,0.01181464,0.0,0.0,False
Dec,3,2,7,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,20.0,657.61066,0.0,0.04053156,0.0,0.0,False
Nov,1,2,9,5,Returning_Visitor,False,0.0,0.0,1.0,0.0,52.0,256.70615,0.08557041,0.0076158037,0.0,0.0,False
Nov,2,1,4,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,26.0,1162.3298,0.0,0.021365974,0.0,0.0,True
May,2,2,4,13,Returning_Visitor,False,5.0,800.4536,4.0,1116.1825,22.0,454.0857,0.0,0.023185687,0.0,0.0,False
Feb,4,2,3,1,Returning_Visitor,False,5.0,96.62691,0.0,0.0,8.0,155.4899,0.0,0.050930608,0.0,0.0,False
Sep,3,1,4,4,Returning_Visitor,False,1.0,0.0,0.0,0.0,16.0,347.62823,0.006246759,0.06666667,0.0,0.0,False
Sep,2,2,1,1,Returning_Visitor,False,3.0,456.79077,2.0,0.0,20.0,1421.2324,0.2,0.12400538,0.0,0.0,False
Nov,2,1,4,3,Returning_Visitor,False,6.0,0.0,0.0,0.0,34.0,716.6821,0.010526316,0.03333333,0.0,0.0,False
Mar,2,4,4,2,Returning_Visitor,False,0.0,441.21356,0.0,0.0,22.0,624.29913,0.0,0.012163159,139.7249,0.0,False
Nov,2,1,1,2,New_Visitor,False,1.0,816.38074,0.0,0.0,66.0,6377.5938,0.0032077227,0.027725728,0.0,0.0,False
Sep,4,4,7,3,Returning_Visitor,False,1.0,0.0,2.0,0.0,47.0,1260.0558,0.03942925,0.042031925,0.0,0.0,False
Mar,2,2,1,1,Returning_Visitor,True,0.0,0.0,0.0,0.0,6.0,68.42402,0.0,0.010025102,0.0,0.0,False
Dec,3,9,1,4,New_Visitor,False,6.0,0.0,3.0,0.0,16.0,437.30356,0.2,0.016211098,86.491585,0.0,False
Feb,1,2,1,1,New_Visitor,False,2.0,0.0,0.0,11.684228,21.0,420.18198,0.0,0.014285714,0.0,0.0,True
Dec,1,2,6,5,Returning_Visitor,False,1.0,0.0,2.0,0.0,28.0,926.8822,0.0,0.007113513,0.0,0.0,False
Nov,1,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,4.0,40.00926,0.0057412093,0.2,0.0,0.0,True
Dec,2,1,3,1,Returning_Visitor,False,4.0,128.004,0.0,0.0,77.0,9191.509,0.009340597,0.009410702,0.0,0.0,False
Nov,2,1,1,4,Returning_Visitor,False,10.0,376.9798,0.0,0.0,90.0,1229.518,0.0,0.030834675,0.0,0.0,False
Mar,1,2,2,2,Returning_Visitor,False,2.0,0.0,1.0,0.0,23.0,356.323,0.0,0.022222223,0.0,0.0,False
May,2,1,1,3,Returning_Visitor,False,11.0,1406.6997,0.0,0.0,106.0,2089.5234,0.06666667,0.019813083,0.0,0.0,False
Aug,3,1,7,3,New_Visitor,False,2.0,0.0,6.0,0.0,21.0,1001.78424,0.018726368,0.06666667,0.0,0.0,True
Sep,2,2,3,2,Returning_Visitor,False,0.0,47.806396,1.0,0.0,24.0,832.21906,0.0,0.00625,169.68344,0.0,False
Oct,3,2,7,4,Returning_Visitor,False,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.029562967,0.0,0.0,False
Nov,2,2,1,6,Returning_Visitor,False,3.0,0.0,1.0,0.0,14.0,282.6812,0.0,0.052979294,0.0,0.0,False
Nov,3,2,3,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,59.0,1906.945,0.0,0.019228633,0.0,0.0,False
Mar,2,1,9,1,New_Visitor,False,5.0,166.3202,3.0,105.2875,51.0,1513.5929,0.025,0.025,0.0,0.0,False
May,1,2,3,3,Returning_Visitor,False,0.0,0.0,1.0,0.0,7.0,2195.4116,0.0,0.034635883,0.0,0.0,False
Jul,3,1,3,2,New_Visitor,True,2.0,0.0,0.0,0.0,20.0,711.3294,0.0,0.022223443,0.0,0.0,False
Oct,2,2,1,2,Returning_Visitor,False,8.0,0.0,0.0,0.0,12.0,88.642494,0.2,0.0562129,0.0,0.0,False
Nov,1,2,9,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,41.0,856.1845,0.0,0.022525277,0.0,0.6,False
Nov,1,2,2,1,Returning_Visitor,True,6.0,0.0,2.0,0.0,81.0,3653.5522,0.0,0.0069133556,0.0,0.0,False
May,3,2,4,1,Returning_Visitor,True,0.0,0.0,2.0,107.53894,35.0,2001.9708,0.028443014,0.032408427,0.0,0.0,False
Sep,1,2,1,2,Returning_Visitor,False,5.0,0.0,6.0,0.0,34.0,2188.6267,0.008441585,0.012963219,133.85652,0.0,False
May,2,2,4,20,Returning_Visitor,True,9.0,254.34592,0.0,0.0,68.0,1900.8481,0.0,0.010560722,175.34506,0.0,True
Sep,2,2,1,2,Returning_Visitor,True,5.0,0.0,0.0,0.0,171.0,4148.8105,0.0,0.006699238,0.0,0.0,False
Oct,2,2,1,2,New_Visitor,True,0.0,0.0,0.0,0.0,11.0,323.44995,0.0,0.025,0.0,0.0,False
Nov,2,2,1,15,Returning_Visitor,False,9.0,289.6912,1.0,0.0,64.0,1831.1847,0.0,0.02746362,0.0,0.0,True
Nov,1,1,3,2,Returning_Visitor,True,5.0,378.4633,0.0,0.0,76.0,2948.986,0.0,0.013805109,0.0,0.0,False
Dec,2,2,7,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,51.0,3497.9246,0.2,0.024031296,63.54624,0.0,True
May,3,1,1,1,Returning_Visitor,False,0.0,0.0,3.0,0.0,17.0,601.66644,0.0,0.039289687,0.0,0.0,False
May,2,2,2,1,Returning_Visitor,False,4.0,0.0,0.0,0.0,24.0,154.06912,0.0,0.016666668,0.0,0.0,True
Mar,3,2,1,4,Returning_Visitor,False,4.0,0.0,0.0,0.0,4.0,71.53026,0.0,0.043146238,105.4711,0.0,False
May,2,2,3,2,Returning_Visitor,True,4.0,701.1088,3.0,757.12427,23.0,240.3222,0.2,0.2,0.0,0.0,False
May,1,2,2,2,Returning_Visitor,False,0.0,0.0,2.0,0.0,42.0,1555.2583,0.1,0.06405708,0.0,0.0,True
Nov,2,2,1,5,Returning_Visitor,False,9.0,110.93841,0.0,0.0,58.0,946.2018,0.0052686445,0.025533117,0.0,0.0,False
Sep,1,2,1,5,Returning_Visitor,True,3.0,24.069008,0.0,0.0,28.0,2791.8433,0.008163591,0.025533216,0.0,0.0,False
Nov,3,1,2,4,Returning_Visitor,False,0.0,0.0,1.0,0.0,12.0,559.212,0.1274556,0.012804208,0.0,0.0,False
May,3,1,6,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,21.0,293.04303,0.0,0.029560884,5.753667,0.0,False
Aug,2,1,5,1,Returning_Visitor,True,2.0,0.0,2.0,0.0,40.0,2402.8262,0.0,0.002814197,0.0,0.0,True
Nov,3,2,9,2,Returning_Visitor,False,7.0,266.35764,1.0,0.0,42.0,819.71857,0.0,0.0,81.00622,0.0,False
Oct,2,2,1,1,Returning_Visitor,False,7.0,272.55066,0.0,0.0,182.0,4850.7847,0.0,0.0059282547,0.0,0.0,False
Dec,3,2,7,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,23.0,896.7383,0.0074610035,0.063697085,0.0,0.0,False
Sep,2,2,6,3,Returning_Visitor,True,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.045540802,0.0,0.0,False
Dec,2,2,4,2,Returning_Visitor,True,2.0,0.0,0.0,0.0,43.0,3343.6638,0.040389035,0.023327721,0.0,0.0,False
Nov,2,1,6,4,Returning_Visitor,False,6.0,0.0,5.0,0.0,37.0,2875.825,0.0,0.030767359,0.0,0.0,False
Mar,3,2,6,3,Returning_Visitor,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07837987,0.0,0.0,False
Nov,1,2,3,3,Returning_Visitor,False,2.0,0.0,0.0,0.0,13.0,180.50229,0.0,0.031027935,0.0,0.0,False
Jul,1,2,1,1,Returning_Visitor,False,2.0,82.76176,1.0,0.0,66.0,1091.2537,0.0026398227,0.020717876,0.0,0.0,False
Dec,1,2,2,2,Returning_Visitor,False,3.0,71.95173,0.0,0.0,21.0,2399.9592,0.2,0.018181818,0.0,0.0,False
May,4,2,7,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,24.0,942.8847,0.0,0.013362219,0.0,0.0,False
Jul,1,1,4,2,New_Visitor,False,1.0,0.0,1.0,47.891823,1.0,0.0,0.0,0.04550885,0.0,0.0,False
Mar,1,5,3,3,Returning_Visitor,False,3.0,433.5992,0.0,38.909527,5.0,178.31586,0.0,0.039939176,0.0,0.0,True
May,2,2,1,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,20.0,332.44574,0.06666667,0.05,0.0,0.0,False
Nov,2,1,1,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,16.0,368.25183,0.2,0.038040485,0.0,0.0,True
May,2,2,2,2,Returning_Visitor,True,7.0,994.89233,3.0,584.8864,51.0,1081.6111,0.022222223,0.025010036,0.0,0.0,False
Mar,1,2,7,3,Returning_Visitor,False,4.0,0.0,2.0,0.0,6.0,28.547865,0.0,0.06666667,0.0,0.0,False
Aug,2,4,4,2,Returning_Visitor,True,1.0,34.342304,0.0,0.0,21.0,1123.4261,0.11266149,0.007695392,0.0,0.0,True
Oct,2,1,1,1,Returning_Visitor,True,3.0,0.0,0.0,0.0,23.0,1131.9413,0.0,0.04994219,0.0,0.0,False
Aug,3,2,8,1,Returning_Visitor,False,4.0,0.0,4.0,0.0,82.0,5301.0933,0.028575646,0.012867266,0.0,0.0,False
May,1,2,6,2,Returning_Visitor,False,0.0,59.76908,0.0,0.0,9.0,32.62353,0.0,0.010174386,0.0,1.0,False
Mar,2,2,6,20,Returning_Visitor,False,0.0,0.0,0.0,0.0,24.0,368.3171,0.0,0.018753754,82.61216,0.0,False
Sep,3,2,4,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,61.0,1263.9628,0.0,0.022478642,62.90723,0.0,False
May,4,2,9,2,Returning_Visitor,False,6.0,0.0,3.0,15.087917,25.0,246.67885,0.0,0.0125,0.0,0.0,True
May,1,1,3,1,Returning_Visitor,False,3.0,29.051458,2.0,0.0,14.0,475.43704,0.0,0.028363751,0.0,0.0,False
Nov,2,2,9,3,Returning_Visitor,True,4.0,57.376434,1.0,121.296265,144.0,7519.1895,0.0,0.01582487,113.08814,0.0,False
May,2,2,3,3,New_Visitor,False,1.0,0.0,0.0,0.0,39.0,484.44366,0.0,0.007888161,0.0,0.0,True
May,3,2,1,1,Returning_Visitor,False,1.0,0.0,1.0,0.0,42.0,3343.413,0.04178301,0.0125,0.0,0.0,False
May,1,5,3,3,New_Visitor,True,0.0,0.0,4.0,0.0,14.0,240.05948,0.0,0.044137493,0.0,0.0,False
Aug,1,1,7,1,Returning_Visitor,False,5.0,104.88063,0.0,0.0,60.0,1899.8212,0.0025341401,0.020725366,1.4889545,0.0,False
Mar,4,13,5,2,Returning_Visitor,False,1.0,0.0,0.0,0.0,2.0,116.47579,0.0,0.008333333,0.0,0.0,False
May,1,2,1,2,Returning_Visitor,False,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.011750795,0.0,0.0,False
May,3,1,2,3,Returning_Visitor,True,2.0,0.0,3.0,510.90353,2.0,0.0,0.014447754,0.062549904,0.0,0.0,False
May,2,1,5,3,New_Visitor,False,1.0,0.0,0.0,0.0,21.0,212.65771,0.005128205,0.019207962,0.0,0.0,False
Nov,2,2,4,1,Returning_Visitor,False,3.0,0.0,0.0,0.0,39.0,1146.1772,0.0,0.020863134,0.0,0.0,False
Nov,2,2,1,1,Returning_Visitor,True,6.0,105.382385,0.0,0.0,155.0,3864.3147,0.2,0.010173748,0.0,0.0,False
May,1,2,5,2,Returning_Visitor,False,0.0,0.0,2.0,0.0,91.0,7976.055,0.0,0.020636588,0.0,0.0,True
May,2,10,9,1,Returning_Visitor,True,2.0,85.38383,0.0,0.0,46.0,2108.72,0.010526316,0.025,0.0,0.0,False
May,2,2,6,3,Returning_Visitor,False,0.0,63.409725,0.0,0.0,16.0,1948.166,0.0,0.0191615,0.0,0.0,True
May,1,2,1,2,Returning_Visitor,False,0.0,0.0,1.0,0.0,31.0,1197.3146,0.0,0.023242649,0.0,0.0,False
May,1,2,3,20,New_Visitor,False,1.0,0.0,2.0,0.0,51.0,2050.1567,0.0019346001,0.027089726,0.0,0.0,False
May,2,2,1,4,Returning_Visitor,True,1.0,0.0,0.0,0.0,23.0,1892.1053,0.0,0.03014732,0.0,0.0,False
Jul,1,1,8,3,Returning_Visitor,False,4.0,0.0,0.0,0.0,75.0,3993.226,0.0,0.013006303,0.0,0.0,False
May,2,2,3,1,Returning_Visitor,False,3.0,166.94469,0.0,0.0,74.0,4143.59,0.2,0.052635584,0.0,0.0,False
Nov,2,3,6,4,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,1251.0499,0.2,0.1,0.0,0.0,False
Nov,2,2,9,6,Returning_Visitor,True,7.0,0.0,1.0,0.0,24.0,1045.3534,0.0,0.032207657,0.0,0.0,False
Sep,3,2,3,11,New_Visitor,True,2.0,0.0,3.0,0.0,4.0,166.1427,0.0,0.027121805,0.0,0.0,False
May,3,1,9,4,Returning_Visitor,False,7.0,0.0,0.0,0.0,12.0,1706.0277,0.0,0.0040107616,0.0,0.0,False
