Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
Sep,2,10,4,5,Returning_Visitor,False,13.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
May,3,1,3,6,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,0.0,True
Oct,1,10,1,4,New_Visitor,False,17.935696,0.0,0.0,2252.0334,685.1377,0.0,0.0,0.0,361.76373,1.0,False
Nov,7,13,7,3,Other,False,0.0,0.0,7.4281635,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Oct,3,11,2,15,Other,False,0.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.0,0.0,1.0,False
Oct,5,2,8,7,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.2,0.0,1.0,False
Nov,1,4,5,12,Other,False,26.0,0.0,24.0,2252.0334,0.0,43023.99,0.2,0.2,361.76373,0.0,True
Dec,1,4,6,1,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,False
Oct,2,2,1,2,Returning_Visitor,False,17.356892,0.0,24.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,1.0,False
Nov,2,11,2,14,Returning_Visitor,True,0.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,False
May,3,13,2,10,Returning_Visitor,True,0.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.0,361.76373,1.0,False
Jul,6,9,1,6,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,43171.234,0.0,0.2,361.76373,1.0,False
June,8,4,9,13,Returning_Visitor,False,0.0,2718.3306,0.0,2252.0334,0.0,43171.234,0.2,0.0,361.76373,1.0,False
Nov,7,8,6,16,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
May,2,9,2,4,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.2,0.0,1.0,True
May,2,11,7,11,Other,True,26.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.2,361.76373,1.0,False
June,3,7,2,17,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,15212.209,0.0,0.0,361.76373,0.0,False
Sep,2,2,2,2,New_Visitor,False,26.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,6,9,4,6,New_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.0,0.0,1.0,False
Oct,4,1,7,17,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,1.0,False
Jul,8,2,2,8,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Nov,8,2,4,3,Other,True,26.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,False
Aug,7,13,1,19,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.0,0.0,0.0,False
Feb,1,7,9,6,Returning_Visitor,True,26.0,0.0,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,False
Jul,5,10,6,10,Other,True,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,True
Mar,8,9,8,9,Returning_Visitor,False,25.999186,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
Feb,5,6,1,12,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,361.3244,0.0,False
June,7,2,6,4,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.0,361.76373,1.0,True
Dec,1,8,1,16,New_Visitor,False,0.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,1.0,False
May,5,6,1,10,Returning_Visitor,True,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,1.0,False
Feb,8,4,9,5,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Jul,6,1,4,6,Other,False,26.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.2,0.0,0.8,True
Mar,7,2,1,3,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,3,1,4,3,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.0,361.76373,0.0,False
Dec,4,3,1,6,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.2,361.76373,0.0,False
May,3,6,4,4,Other,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.0,0.0,0.0,True
May,5,8,9,2,Returning_Visitor,False,26.0,0.0,24.0,0.0,527.1757,0.0,0.0,0.2,0.0,1.0,False
Sep,3,6,7,13,Other,True,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.7172,0.0,False
May,7,2,5,13,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,True
Nov,2,2,1,1,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,False
Nov,3,13,2,9,Returning_Visitor,True,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
Nov,2,9,6,8,Returning_Visitor,False,26.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,0.0,False
Nov,2,2,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.2,361.76373,0.0,False
June,3,2,1,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,2,2,6,11,Other,True,26.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.2,0.0,0.0,False
May,1,1,6,8,New_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,1.0,False
May,1,13,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,361.76373,0.0,True
May,5,6,5,5,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,2003.8815,0.0,0.0,361.76373,0.0,False
May,2,2,6,3,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,1.0,True
Mar,2,2,1,5,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.2,0.0,0.0,False
Mar,2,2,2,11,Returning_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,1.0,True
May,2,2,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,5,3,7,2,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,0.0,True
May,2,2,1,4,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Mar,8,2,4,2,New_Visitor,False,26.0,0.0,0.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Jul,8,5,7,9,Other,False,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
May,8,5,4,3,Returning_Visitor,True,0.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Mar,3,9,5,14,Other,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,1.0,False
May,5,2,6,14,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,361.76373,0.0,False
Jul,2,2,2,2,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,True
Nov,2,5,3,2,New_Visitor,True,0.0,0.0,24.0,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Aug,4,2,2,3,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Sep,4,6,1,12,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.2,0.0,0.0,False
Dec,1,9,2,10,Other,True,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,1.0,False
May,3,1,5,14,Other,True,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,0.0,False
Mar,7,7,7,12,New_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.0054448857,361.76373,0.0,False
Dec,5,7,1,1,New_Visitor,False,0.0,0.0,0.0,0.0,705.0,43051.465,0.0,0.2,0.0,0.0,False
Feb,7,7,9,2,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.76373,1.0,True
Oct,2,2,1,11,New_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.2,352.20786,1.0,False
Feb,1,12,5,12,New_Visitor,True,0.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Mar,8,6,5,2,Other,False,0.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.2,0.0,0.0,False
May,2,2,1,1,New_Visitor,True,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,False
May,2,1,4,4,New_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,1.0,False
Mar,2,2,1,20,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0052105994,0.0,0.0,False
May,6,2,1,3,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,0.0,False
Nov,4,6,3,5,Other,True,0.0,2618.305,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,1.0,True
June,8,2,1,11,New_Visitor,True,25.324999,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.2,201.43404,0.0,True
Nov,2,7,4,15,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,1.0,False
May,2,12,2,4,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.0,361.76373,1.0,False
Mar,1,2,3,10,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.76373,1.0,False
June,5,7,1,14,Returning_Visitor,True,26.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Feb,4,9,9,10,New_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Mar,2,11,1,6,Other,True,26.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
May,5,11,6,1,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,331.33633,43171.234,0.2,0.0,361.76373,0.0,False
Sep,1,13,1,9,New_Visitor,True,26.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,0.0,1.0,False
Feb,2,11,3,2,New_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Sep,3,5,3,19,Other,True,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Mar,5,2,2,8,Other,True,0.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
Oct,2,11,6,10,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,True
Aug,3,13,2,5,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,361.76373,0.0,False
Aug,2,4,9,14,New_Visitor,False,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.05,361.76373,1.0,False
Mar,3,2,9,5,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.0,361.76373,1.0,False
Jul,7,2,5,2,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,0.6,False
Nov,1,2,4,1,New_Visitor,False,26.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Dec,3,2,7,10,New_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,0.0,True
June,7,8,6,4,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,1.0,False
May,2,2,4,2,Returning_Visitor,False,26.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
Dec,3,2,1,2,Returning_Visitor,True,26.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Mar,2,7,2,14,Other,False,26.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.2,0.0,0.0,False
May,1,2,2,13,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,1.0,False
May,2,6,6,13,Returning_Visitor,False,0.0,0.0,8.139161,2252.0334,705.0,43171.234,0.2,0.2,0.0,1.0,True
May,4,1,1,12,New_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Dec,2,5,1,3,New_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,1.0,False
May,2,2,3,4,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,1.0,True
Aug,8,13,4,1,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,361.76373,1.0,False
June,7,3,9,12,New_Visitor,True,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Oct,1,4,4,18,New_Visitor,True,26.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,1.0,False
June,3,4,5,11,New_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,0.0,False
Dec,4,11,6,13,New_Visitor,True,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,0.0,False
Sep,2,5,1,2,New_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,1.0,False
May,2,2,4,4,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,0.0,False
Dec,6,11,7,10,New_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Mar,2,10,5,20,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,1.0,False
Nov,1,2,4,6,Other,False,26.0,0.0,24.0,0.0,705.0,43171.234,0.0018248395,0.2,361.76373,1.0,False
Dec,2,2,6,1,New_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
Mar,7,7,9,7,Returning_Visitor,True,26.0,0.0,24.0,0.0,705.0,43171.234,0.0,0.2,361.76373,1.0,False
Mar,2,2,4,2,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Feb,2,2,3,2,New_Visitor,True,26.0,0.0,24.0,0.0,705.0,43171.234,0.0,0.0,0.0,1.0,False
May,8,13,8,18,Returning_Visitor,True,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Nov,2,2,4,1,Returning_Visitor,True,26.0,2720.5,24.0,0.0,705.0,0.0,0.2,0.2,361.76373,1.0,True
June,8,11,2,10,New_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Sep,2,11,7,19,Other,True,26.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,1.0,False
Nov,6,11,9,17,Returning_Visitor,False,0.0,0.0,21.812643,2252.0334,0.0,43171.234,0.2,0.2,330.66483,1.0,False
May,3,1,1,3,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,0.0,1.0,False
Nov,2,2,7,1,Returning_Visitor,True,0.0,1697.7262,0.0,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Sep,8,7,8,18,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.0,361.76373,1.0,False
Mar,8,8,1,3,New_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,0.0,True
Nov,2,2,3,4,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.2,361.76373,0.0,True
June,1,2,4,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Mar,2,2,2,2,New_Visitor,False,26.0,0.0,0.0,2252.0334,705.0,0.0,0.2,0.2,0.0,0.0,False
May,2,2,4,10,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,0.0,False
Aug,3,1,4,16,New_Visitor,True,0.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,7,1,9,8,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,True
Mar,2,2,4,5,New_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,0.0,False
Sep,1,8,7,16,New_Visitor,False,0.0,2718.4932,0.0,2252.0334,0.0,43171.234,0.0,0.09678789,361.76373,0.0,False
June,7,4,1,1,Returning_Visitor,True,26.0,2720.5,19.982706,0.0,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Feb,2,10,2,16,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,0.0,False
Jul,2,13,6,16,Other,False,26.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,0.0,1.0,False
Mar,2,3,5,2,New_Visitor,False,26.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
Jul,7,8,9,16,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,1.0,False
Aug,3,1,3,7,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,False
Sep,6,7,9,17,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,0.0,1.0,True
Oct,1,9,3,20,Other,False,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
May,6,2,1,20,Returning_Visitor,False,0.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.2,0.0,1.0,False
Dec,3,10,1,6,Other,False,26.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,1.0,False
Nov,8,9,7,1,New_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,1.0,False
May,3,2,1,3,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,0.0,1.0,False
Sep,2,3,8,19,Returning_Visitor,False,0.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,True
May,1,2,7,4,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Feb,2,10,3,13,Returning_Visitor,False,26.0,0.0,23.987244,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
Nov,2,6,3,11,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.0,0.014831057,361.76373,1.0,True
Mar,7,2,1,3,Returning_Visitor,False,0.0,0.0,23.982847,0.0,705.0,0.0,0.0,0.0,361.76373,1.0,False
May,1,5,8,2,Other,True,0.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.2,361.76373,1.0,False
Jul,2,5,6,20,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,0.0,False
Mar,2,2,8,13,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
May,2,4,2,1,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,704.9622,0.0,0.0,0.2,361.76373,1.0,True
May,7,13,9,7,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
May,1,4,8,5,Other,True,25.616262,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,0.0,1.0,False
June,5,13,7,12,Other,True,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.2,361.76373,0.0,False
Feb,5,3,2,2,New_Visitor,True,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.0,361.76373,1.0,False
May,5,5,9,20,Other,True,26.0,0.0,24.0,2252.0334,456.99094,43171.234,0.2,0.0,361.76373,1.0,False
Sep,5,5,3,11,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.2,361.76373,0.0,False
Mar,2,4,6,7,New_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.0,361.76373,1.0,True
Jul,2,13,7,6,New_Visitor,False,26.0,0.0,24.0,0.0,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Jul,4,2,2,5,Other,False,0.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Nov,3,2,3,13,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,0.0,43171.234,0.2,0.2,0.0,0.0,False
Oct,5,12,1,20,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,1.0,False
Jul,7,1,4,16,Returning_Visitor,True,0.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,2,1,9,2,New_Visitor,False,26.0,2720.5,24.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,False
May,7,9,1,3,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,1.0,False
Sep,2,11,6,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,0.0,0.0,0.0,0.0,1.0,False
Dec,1,5,2,2,Returning_Visitor,True,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,0.0,True
Aug,5,2,1,8,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,1.0,False
Sep,3,6,4,16,New_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,1.0,False
Nov,2,2,3,4,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,687.7721,0.0,0.2,0.2,361.76373,0.0,False
Dec,1,7,3,11,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.2,0.2,353.10526,1.0,False
Mar,3,3,7,4,Other,False,0.0,0.0,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,1.0,False
Mar,1,3,1,2,New_Visitor,False,0.0,0.0,23.950401,0.0,705.0,43171.234,0.0,0.0,0.0,1.0,False
Nov,2,2,3,4,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Dec,8,3,4,10,Returning_Visitor,False,0.0,2696.966,24.0,2252.0334,705.0,0.0,0.0,0.2,361.76373,1.0,True
Dec,2,2,1,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.0,0.2,361.76373,0.0,False
Feb,6,2,2,6,Other,True,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Mar,3,2,1,2,Returning_Visitor,False,25.995909,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,1.0,False
Nov,1,7,1,1,Returning_Visitor,True,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Aug,2,11,8,8,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,1.0,False
Nov,8,6,1,7,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,0.0,True
May,2,11,7,3,Returning_Visitor,False,26.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,1.0,False
Dec,2,7,6,6,Returning_Visitor,True,0.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Feb,2,12,2,13,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Oct,3,12,7,9,New_Visitor,False,0.0,2720.5,0.0,0.0,0.0,43171.234,0.0,0.0,361.76373,1.0,True
Oct,5,3,2,20,New_Visitor,True,26.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.0,361.76373,0.0,False
Nov,4,8,4,3,New_Visitor,False,0.0,0.0,24.0,0.0,0.0,43171.234,0.0,0.0,0.0,1.0,False
Sep,5,6,5,17,Other,True,26.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,1.0,False
Nov,6,5,1,1,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,361.76373,0.0,False
Nov,1,4,7,20,Returning_Visitor,True,26.0,0.0,24.0,0.0,705.0,0.0,0.0,0.0,361.76373,0.0,False
Sep,2,5,4,10,New_Visitor,True,0.0,2720.5,24.0,0.0,0.0,43171.234,0.0,0.0,361.76373,0.0,True
Mar,3,2,5,16,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.0,361.76373,1.0,True
Mar,3,2,2,1,Other,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,1.0,False
Nov,3,13,3,8,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,False
May,7,3,4,5,New_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.2,0.0,1.0,False
May,4,6,3,1,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,705.0,3425.6968,0.2,0.2,0.0,1.0,False
Aug,2,13,2,1,Returning_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,1.0,False
May,2,4,1,4,Other,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.2,0.0,361.76373,0.0,False
May,3,1,5,11,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,False
Dec,5,11,3,1,Returning_Visitor,True,26.0,2720.5,24.0,0.0,0.0,43171.234,0.2,0.2,0.0,0.0,False
Dec,4,1,2,1,Returning_Visitor,False,26.0,0.0,24.0,0.0,0.0,0.0,0.0,0.2,361.76373,0.0,False
June,4,11,2,18,Returning_Visitor,False,26.0,0.0,24.0,0.0,705.0,0.0,0.2,0.0,361.76373,1.0,False
Sep,3,8,4,13,Other,True,26.0,2720.5,0.0,2252.0334,0.0,43171.234,0.2,0.2,361.76373,0.0,False
Dec,3,10,1,1,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,0.0,False
June,1,12,4,11,Other,False,0.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,361.7483,1.0,False
