Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue
May,3,1,6,8,Returning_Visitor,False,26.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
May,2,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,114.25987,0.2,0.2,0.0,0.0,True
Mar,2,1,1,1,Returning_Visitor,False,10.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.0,0.0,0.0,False
May,3,5,3,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,45.0,14165.168,0.0,0.0,0.0,0.0,False
May,2,5,2,4,New_Visitor,False,21.0,2294.719,24.0,0.0,1.0,1621.6086,0.0,0.0,0.0,0.0,False
Nov,2,2,1,13,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,0.0,856.8452,0.0,0.00625,0.0,0.0,False
May,1,2,4,1,New_Visitor,True,6.0,0.0,24.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Mar,8,4,3,11,Returning_Visitor,True,26.0,0.0,0.0,0.0,704.0,0.0,0.0,0.2,0.0,1.0,False
Aug,2,2,3,2,Returning_Visitor,True,26.0,2720.5,10.0,0.0,27.0,125.4254,0.0,0.007142857,158.67772,0.0,True
Dec,8,1,3,4,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,705.0,25095.068,0.0,0.0,361.76373,0.0,False
Dec,1,2,1,13,Returning_Visitor,True,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
June,2,4,1,3,Returning_Visitor,False,0.0,0.0,6.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Sep,1,9,7,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,False
Aug,2,2,1,13,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,0.0,0.2,0.2,361.76373,0.0,True
Nov,2,2,5,1,Returning_Visitor,True,0.0,0.0,0.0,0.0,37.0,304.98083,0.008333333,0.030130424,0.0,0.0,True
May,2,2,1,4,Returning_Visitor,False,0.0,0.0,8.0,0.0,0.0,0.0,0.2,0.2,67.74124,1.0,True
May,2,1,5,6,Returning_Visitor,False,0.0,0.0,24.0,0.0,704.0,0.0,0.2,0.2,0.0,0.0,False
May,2,2,1,3,Returning_Visitor,False,8.0,2213.1873,0.0,0.0,11.0,0.0,0.2,0.2,0.0,0.9640352,False
Dec,8,1,1,2,Returning_Visitor,True,26.0,2720.5,6.0,2252.0334,87.0,1527.5524,0.0,0.015747922,0.0,0.0,False
Nov,1,1,9,2,Returning_Visitor,False,0.0,456.82214,0.0,0.0,705.0,43171.234,0.2,0.2,0.0,0.0,True
Dec,2,1,1,13,Returning_Visitor,False,26.0,0.0,24.0,2252.0334,4.0,0.0,0.2,0.2,361.76373,0.0,True
Aug,1,2,1,4,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,False
Nov,4,4,9,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,348.0,2926.9548,0.0,0.0125,0.0,1.0,False
Oct,1,2,3,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,False
May,4,1,4,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,42.0,4.055431,0.0,0.0,361.76373,0.0,False
Mar,2,2,1,2,Returning_Visitor,False,0.0,251.25931,2.0,172.61794,0.0,0.0,0.0,0.2,361.76373,1.0,True
May,3,2,4,4,Returning_Visitor,False,0.0,717.65265,0.0,0.0,26.0,1373.0919,0.2,0.2,0.0,1.0,False
May,2,1,1,2,Returning_Visitor,False,2.0,0.0,0.0,0.0,336.0,0.0,0.004985929,0.2,361.76373,0.0,False
Oct,1,2,1,1,New_Visitor,False,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Mar,1,2,7,6,Returning_Visitor,False,0.0,0.0,0.0,0.0,4.0,0.0,0.022620872,0.2,0.0,0.0,False
May,2,1,1,3,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
May,2,4,1,3,New_Visitor,True,0.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Nov,2,2,3,2,New_Visitor,False,0.0,0.0,0.0,0.0,1.0,28.870787,0.0,0.2,0.0,0.0,False
Nov,1,2,1,10,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,False
Sep,1,4,3,3,Returning_Visitor,False,26.0,0.0,24.0,2245.1511,705.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,2,2,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,129.0,3557.8926,0.016666668,0.018940676,0.0,0.0,False
Aug,4,3,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,10.0,1454.262,0.0,0.014285714,0.0,0.0,False
May,6,2,8,2,Returning_Visitor,False,0.0,0.0,6.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
June,2,1,9,3,Returning_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,43168.43,0.0,0.0,361.76373,0.0,False
Nov,1,2,1,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,43171.234,0.2,0.2,0.0,1.0,False
May,2,2,1,20,Returning_Visitor,False,4.0,2720.5,1.0,0.0,0.0,38232.004,0.0,0.06666667,0.0,1.0,False
Sep,2,2,5,4,Returning_Visitor,True,0.0,2720.5,0.0,2252.0334,0.0,153.61534,0.0,0.0,361.76373,0.0,False
Mar,1,1,3,10,Returning_Visitor,False,0.0,2720.5,24.0,2252.0334,0.0,43171.234,0.0,0.0,0.0,0.0,False
Nov,2,2,1,2,Returning_Visitor,True,0.0,0.0,0.0,0.0,705.0,43171.234,0.0,0.0,0.0,0.0,False
Sep,2,2,9,2,Returning_Visitor,False,0.0,0.0,1.0,2252.0334,0.0,0.0,0.2,0.2,361.6615,1.0,True
May,1,5,1,10,Returning_Visitor,False,0.0,0.0,0.0,0.0,28.0,1266.7175,0.2,0.0,0.0,0.0,True
Mar,2,5,1,1,Returning_Visitor,False,1.0,0.0,1.0,38.178383,0.0,0.0,0.2,0.2,0.0,0.0,False
Oct,3,1,1,1,Returning_Visitor,False,13.0,2720.5,2.0,2249.8818,26.0,8622.417,0.2,0.2,0.0,0.0,False
June,1,2,7,2,Returning_Visitor,True,0.0,0.0,0.0,2252.0334,0.0,0.0,0.0,0.0,361.76373,1.0,False
Jul,3,2,9,1,Returning_Visitor,False,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Jul,8,9,9,9,Returning_Visitor,False,0.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,2,2,7,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.0,True
Sep,1,9,6,13,Returning_Visitor,False,14.0,2720.5,0.0,0.0,53.0,99.95979,0.0,0.0021967255,0.0,0.0,False
May,1,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,9.0,0.0,0.2,0.2,0.0,1.0,False
May,3,1,3,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,645.0,43171.234,0.0,0.2,361.76373,0.0,False
Aug,2,9,1,2,Returning_Visitor,True,7.0,2031.9303,1.0,0.0,1.0,0.0,0.0,0.0076941107,0.0,0.0,False
June,2,2,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Nov,3,2,1,3,New_Visitor,False,13.0,2642.9692,0.0,0.0,705.0,0.0,0.2,0.2,60.13523,1.0,False
Oct,3,2,1,4,Returning_Visitor,True,8.0,242.80498,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Jul,2,2,1,4,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.2,0.2,0.0,0.0,False
Aug,1,2,1,2,Returning_Visitor,False,6.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0040484397,0.0,0.0,False
Dec,8,2,1,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,22.0,2615.1497,0.0100000575,0.026331497,361.76373,0.0,True
June,2,2,3,1,Returning_Visitor,False,26.0,937.28345,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,False
Nov,2,2,9,13,Returning_Visitor,False,26.0,0.0,0.0,0.0,22.0,0.0,0.2,0.2,0.0,0.0,False
Mar,8,1,1,11,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,623.11255,0.0,0.0,361.76373,0.0,False
Aug,1,2,6,20,Returning_Visitor,False,26.0,0.0,0.0,0.0,0.0,43171.234,0.2,0.0,0.0,0.0,False
May,3,2,8,3,Returning_Visitor,True,0.0,2720.5,24.0,138.67331,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Sep,8,9,9,2,Returning_Visitor,False,0.0,2720.5,0.0,2252.0334,0.0,0.0,0.0,0.2,0.0,1.0,False
Nov,2,2,1,2,Returning_Visitor,True,26.0,2720.5,0.0,0.0,194.0,43171.234,0.0,0.2,0.0,1.0,True
Mar,1,2,1,1,Returning_Visitor,True,26.0,2720.5,0.0,0.0,0.0,43166.305,0.0,0.0,0.0,1.0,False
May,2,1,8,8,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.2,105.64661,0.0,False
Nov,8,2,3,1,Returning_Visitor,False,18.0,2720.5,2.0,2252.0334,81.0,5094.089,0.0,0.005070935,361.76373,0.0,False
Aug,2,5,1,8,Returning_Visitor,True,12.0,2714.949,23.0,2252.0334,362.0,14154.613,0.006666667,0.016883265,359.1091,0.0,False
May,3,2,3,8,Returning_Visitor,False,1.0,0.0,0.0,0.0,4.0,42463.746,0.2,0.2,0.0,1.0,False
May,8,2,4,3,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,628.7779,0.0,0.0,0.0,0.0,False
May,3,2,3,9,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.023997232,0.0,1.0,False
May,1,2,9,1,Returning_Visitor,False,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
Mar,8,2,3,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
May,2,1,2,2,Returning_Visitor,False,0.0,2720.5,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,False
Oct,1,10,3,2,Returning_Visitor,True,0.0,0.0,24.0,0.0,705.0,43171.234,0.2,0.0040559685,0.0,0.0,False
Nov,2,1,8,2,Returning_Visitor,False,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.018931178,0.0,0.0,False
May,2,2,5,2,Returning_Visitor,False,2.0,1164.5427,24.0,2251.2659,61.0,15155.729,0.0,0.0,0.0,0.0,False
Dec,2,1,1,2,New_Visitor,False,26.0,2720.5,24.0,2167.735,122.0,1682.0461,0.0,0.0,0.0,0.0,False
Mar,2,1,7,6,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,7.0,0.0,0.0,0.023822835,361.76373,0.0,False
Oct,2,2,1,2,Returning_Visitor,False,18.0,2720.5,0.0,0.0,323.0,11079.856,0.0,0.0015226615,0.0,0.0,False
Sep,4,2,3,4,New_Visitor,True,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.2,0.2,0.0,0.0,True
May,2,2,6,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Jul,8,2,6,11,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,1.0,0.0,0.0,0.2,0.0,0.0,False
Dec,3,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,False
Feb,1,3,9,2,New_Visitor,False,26.0,1080.6655,23.0,2252.0334,705.0,595.5416,0.0,0.0,47.459995,0.0,True
May,3,2,3,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Mar,2,4,6,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
June,2,2,3,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,False
May,4,2,1,5,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.2,0.0,1.0,True
May,3,2,6,1,Returning_Visitor,False,26.0,2715.0486,0.0,0.0,64.0,41673.38,0.0,0.0,0.0,0.0,False
Mar,8,5,9,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,1,5,7,1,Returning_Visitor,False,26.0,2720.5,24.0,208.95349,153.0,5032.6914,0.0,0.0,0.0,0.0,False
Sep,3,2,6,4,New_Visitor,False,2.0,2720.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
Dec,8,2,8,1,Returning_Visitor,True,26.0,2720.5,0.0,2245.9539,15.0,43171.234,0.0,0.2,361.76373,1.0,False
Mar,1,4,9,3,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
May,2,1,1,2,Returning_Visitor,True,26.0,0.0,24.0,0.0,704.0,0.0,0.2,0.2,0.0,1.0,False
Nov,2,2,1,1,Returning_Visitor,False,0.0,0.0,1.0,0.0,705.0,43171.234,0.2,0.028188955,0.0,0.0,False
Nov,4,2,4,10,Returning_Visitor,False,1.0,0.0,4.0,2252.0334,2.0,0.0,0.2,0.2,0.0,0.0,False
Mar,1,2,3,13,New_Visitor,False,0.0,0.0,0.0,0.0,16.0,43171.234,0.2,0.04644807,0.0,0.0,False
Sep,2,8,1,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.2,0.0,0.0,0.0,False
Mar,2,4,1,1,Returning_Visitor,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,361.76373,1.0,False
Mar,2,2,9,3,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,2218.2007,0.0,0.2,0.0,0.0,False
Dec,2,1,1,1,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,43171.234,0.0,0.2,0.0,1.0,False
Mar,1,2,9,6,Returning_Visitor,True,26.0,2720.5,24.0,2252.0334,705.0,43168.19,0.0,0.0,0.0,0.0,False
Nov,2,2,9,3,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,3638.413,0.0,0.0,361.76373,0.0,False
Nov,2,2,7,2,Returning_Visitor,False,0.0,355.87146,24.0,1235.5109,653.0,0.0,0.2,0.2,361.76373,0.0,False
May,2,2,4,1,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.2,0.2,0.0,0.0,True
Dec,2,9,1,1,Returning_Visitor,True,26.0,2720.5,0.0,0.0,705.0,0.0,0.2,0.0,0.0,1.0,True
May,1,1,3,2,Returning_Visitor,True,26.0,2720.5,22.0,2252.0334,87.0,1245.3516,0.0,0.0,0.0,0.0,True
May,2,1,9,3,Returning_Visitor,False,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,False
Oct,2,2,9,2,Returning_Visitor,False,26.0,2720.1016,3.0,0.0,73.0,636.75836,0.0,0.032593086,0.0,0.0,False
Oct,4,8,1,2,Returning_Visitor,False,26.0,2720.5,0.0,0.0,625.0,3396.8228,0.0,0.0,0.0,0.0,False
Mar,2,2,6,2,Returning_Visitor,False,3.0,0.0,7.0,2252.0334,360.0,15163.326,0.0,0.005445568,22.93013,0.0,False
Oct,2,2,3,2,Returning_Visitor,False,0.0,0.0,24.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,False
Dec,1,2,1,3,Returning_Visitor,False,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Jul,2,2,3,2,New_Visitor,False,0.0,2681.8599,3.0,2251.13,4.0,487.35278,0.0,0.0315359,0.0,0.0,True
Nov,3,8,3,1,Returning_Visitor,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,27.091778,0.0,False
Dec,3,2,3,2,Returning_Visitor,False,26.0,2720.5,23.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,0.0,True
Aug,2,2,3,1,Returning_Visitor,False,4.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,False
Nov,2,2,6,4,Returning_Visitor,False,9.0,53.78599,2.0,378.76053,250.0,1404.4038,0.0,7.922571e-05,0.0,0.0,False
May,2,1,4,2,Returning_Visitor,False,1.0,318.66537,0.0,0.0,8.0,620.56287,0.022165854,0.1,0.0,0.0,False
May,1,1,4,3,Returning_Visitor,False,26.0,0.0,24.0,0.0,656.0,0.0,0.2,0.0,361.76373,1.0,False
Sep,4,2,4,8,Returning_Visitor,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,361.76373,0.0,True
Mar,1,9,1,4,Returning_Visitor,True,21.0,2720.5,24.0,2252.0334,0.0,81.4613,0.0,0.0,361.76373,0.0,False
Mar,2,2,9,1,New_Visitor,True,0.0,0.0,24.0,2252.0334,705.0,43171.234,0.052906808,0.0,0.0,1.0,False
May,2,2,2,13,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.0,0.0,0.0,False
Dec,8,2,9,1,Returning_Visitor,True,26.0,2720.5,0.0,2252.0334,1.0,43171.234,0.0,0.07682948,361.76373,0.0,False
Nov,2,2,4,11,New_Visitor,False,6.0,2720.5,0.0,0.0,6.0,245.40997,0.0,0.024104973,0.0,0.0,False
Sep,1,2,2,2,Returning_Visitor,False,26.0,306.6276,24.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Sep,2,2,4,2,Returning_Visitor,False,7.0,577.14655,3.0,235.84535,31.0,918.49506,0.0,0.0030014848,0.0,0.0,False
Mar,3,5,3,1,Returning_Visitor,False,26.0,0.0,24.0,0.0,703.0,0.0,0.2,0.2,0.0,1.0,True
Nov,8,2,1,8,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,0.0,0.0,0.2,0.0,0.0,False
Oct,2,8,8,1,Returning_Visitor,False,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,True
Feb,2,2,9,6,Returning_Visitor,False,0.0,0.0,24.0,595.58435,15.0,0.0,0.2,0.2,0.0,1.0,False
Dec,2,9,4,11,New_Visitor,False,26.0,2720.5,24.0,2251.9736,35.0,36692.66,0.0,0.0,0.0,0.0,False
Mar,3,2,6,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,0.0,True
Dec,2,2,2,3,Returning_Visitor,True,0.0,0.0,0.0,2162.6594,22.0,252.82251,0.2,0.2,0.0,0.0,False
Nov,1,1,7,3,Returning_Visitor,False,5.0,830.64996,0.0,0.0,103.0,5449.2188,0.2,0.05504551,0.0,0.0,False
Aug,1,1,3,2,Returning_Visitor,False,0.0,534.2136,0.0,0.0,705.0,0.0,0.2,0.2,0.0,0.0,False
Sep,3,5,5,3,Returning_Visitor,False,0.0,2720.5,24.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Mar,3,2,7,4,Returning_Visitor,False,1.0,0.0,0.0,0.0,49.0,598.518,0.2,0.023018485,0.0,1.0,False
May,2,2,4,1,Returning_Visitor,False,4.0,0.0,0.0,0.0,10.0,125.96702,0.0,0.02727434,361.76373,0.0,False
Oct,2,2,1,19,Returning_Visitor,False,0.0,0.0,22.0,2252.0334,159.0,42087.465,0.0048928107,0.0,0.0,0.0,False
Nov,2,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,690.0,42233.324,0.0,0.004407881,361.76373,0.0,False
Nov,4,10,3,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,705.0,0.0,0.2,0.2,361.76373,0.0,True
Mar,1,2,1,2,New_Visitor,False,9.0,2720.5,0.0,0.0,42.0,2174.079,0.0,0.03239315,0.0,0.0,False
Mar,1,2,9,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,False
Nov,3,2,9,2,Returning_Visitor,False,18.0,2069.5962,0.0,0.0,410.0,8132.8384,0.0,0.00033433907,14.710532,0.0,False
Nov,8,5,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,False
Oct,1,1,9,2,Returning_Visitor,False,26.0,2720.3894,24.0,2252.0334,0.0,43171.234,0.2,0.2,0.0,0.0,False
Oct,2,2,6,11,Returning_Visitor,True,18.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Dec,2,2,6,2,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,705.0,43171.234,0.0,0.0,361.76373,0.0,False
Nov,1,2,1,1,New_Visitor,True,6.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Sep,2,2,9,1,New_Visitor,True,26.0,409.10867,24.0,0.0,705.0,0.0,0.0,0.2,0.0,1.0,True
May,2,2,3,2,Returning_Visitor,False,26.0,2720.5,0.0,2252.0334,705.0,43171.234,0.0,0.2,0.0,0.0,False
Nov,2,2,1,10,New_Visitor,True,9.0,220.84299,8.0,2230.2844,16.0,810.67487,0.0,0.014027909,0.0,0.0,False
Dec,8,1,5,1,Returning_Visitor,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030519975,0.0,0.0,False
Sep,3,2,7,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,22.0,7.3583694,0.2,0.2,0.0,0.8,False
Nov,8,9,1,13,Returning_Visitor,False,26.0,2720.5,24.0,0.0,705.0,42508.66,0.2,0.2,361.76373,0.0,False
Dec,1,2,1,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,True
Dec,2,1,9,2,Returning_Visitor,False,26.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,361.76373,0.0,False
May,1,2,1,1,Returning_Visitor,False,26.0,0.0,24.0,692.1438,39.0,0.0,0.2,0.2,0.0,0.0,False
Nov,2,2,2,4,Returning_Visitor,True,0.0,0.0,20.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,False
May,2,2,7,3,New_Visitor,False,26.0,2720.5,3.0,1177.828,1.0,530.66943,0.0,0.0,0.0,0.0,False
Mar,3,2,7,9,Returning_Visitor,False,0.0,1682.6696,24.0,2252.0334,690.0,40695.59,0.0,0.021509204,361.76373,0.0,False
May,2,1,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
Dec,2,2,3,1,Returning_Visitor,True,26.0,2720.5,24.0,0.0,705.0,43171.234,0.0,0.2,0.0,0.0,True
May,1,9,8,8,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sep,2,2,2,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.008375461,0.0,0.0,1.0,False
Sep,1,4,6,2,Returning_Visitor,False,20.0,0.0,5.0,2252.0334,705.0,0.0,0.0,0.0,0.0,0.0,False
Jul,8,5,1,2,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,204.0,0.0,0.2,0.2,361.76373,0.0,False
May,2,2,1,1,New_Visitor,True,0.0,0.0,0.0,0.0,37.0,768.4386,0.0,0.0,0.0,0.0,False
May,2,9,4,10,New_Visitor,False,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.003983641,361.76373,0.0,False
Sep,1,2,3,1,Returning_Visitor,False,26.0,0.0,0.0,0.0,705.0,419.32883,0.2,0.0,0.0,0.0,False
May,2,10,1,2,Returning_Visitor,False,0.0,0.0,0.0,0.0,5.0,4700.6465,0.0,0.020498967,0.0,0.0,False
May,3,7,1,2,Returning_Visitor,False,5.0,2161.7283,0.0,0.0,14.0,1204.3153,0.0,0.023809524,0.0,0.0,False
Sep,2,2,1,10,Returning_Visitor,False,0.0,0.0,0.0,0.0,60.0,0.0,0.2,0.2,0.0,0.0,False
Mar,2,4,7,3,Returning_Visitor,False,0.0,297.71484,1.0,0.0,22.0,0.0,0.0,0.0093631605,0.0,0.0,False
Sep,1,2,1,13,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,False
Feb,2,2,9,10,Returning_Visitor,True,26.0,0.0,0.0,0.0,704.0,0.0,0.2,0.2,0.0,1.0,False
May,2,4,7,10,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038759686,0.0,0.0,True
Sep,1,2,1,2,Returning_Visitor,False,26.0,2720.5,24.0,2252.0334,0.0,43.032288,0.0,0.0,135.39143,0.0,True
Nov,3,2,1,2,Returning_Visitor,False,5.0,0.0,0.0,0.0,2.0,73.13684,0.0,0.036587976,0.0,0.0,False
Aug,3,2,6,2,Returning_Visitor,False,26.0,2720.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
May,1,2,6,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,104.291,0.0,0.2,361.76373,1.0,False
May,2,2,3,2,Returning_Visitor,False,26.0,2720.5,0.0,0.0,705.0,43171.234,0.2,0.05,0.0,0.0,False
Jul,2,1,8,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,705.0,43171.234,0.2,0.2,361.76373,0.0,False
Dec,3,2,1,1,Returning_Visitor,False,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2,0.0,0.0,True
May,2,2,3,2,Returning_Visitor,True,26.0,2720.5,12.0,0.0,705.0,0.0,0.2,0.2,0.0,1.0,False
Nov,2,1,3,2,Returning_Visitor,False,0.0,2720.5,24.0,0.0,705.0,672.5567,0.0,0.2,361.76373,0.0,False
Nov,4,2,1,3,New_Visitor,True,26.0,2720.5,7.0,2252.0334,705.0,0.0,0.2,0.0,361.76373,0.0,False
Oct,2,4,3,13,Returning_Visitor,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,False
May,3,2,1,2,Returning_Visitor,False,0.0,1510.3685,3.0,0.0,2.0,0.0,0.2,0.2,0.0,1.0,False
Nov,2,2,1,1,New_Visitor,True,5.0,1671.2095,0.0,0.0,8.0,264.043,0.004444444,0.038999654,0.0,0.0,False
Jul,3,2,3,1,Returning_Visitor,False,0.0,0.0,0.0,2252.0334,157.0,0.0,0.2,0.2,0.0,0.0,False
Nov,3,2,2,6,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0020102698,0.0,0.0,False
Sep,8,2,9,2,Returning_Visitor,False,26.0,0.08864451,3.0,2252.0334,13.0,0.0,0.0,0.0,0.0,0.0,False
Mar,3,2,4,2,Returning_Visitor,False,3.0,0.0,0.0,0.0,39.0,3642.7742,0.0,0.016103854,0.0,0.0,False
Mar,3,3,3,3,Returning_Visitor,False,0.0,0.0,24.0,2252.0334,0.0,0.0,0.2,0.2,361.76373,0.0,False
Dec,8,2,2,3,Returning_Visitor,False,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,False
Jul,2,2,8,6,Returning_Visitor,True,0.0,0.0,24.0,0.0,705.0,43171.234,0.010813404,0.0,0.0,0.0,False
Dec,2,2,4,2,New_Visitor,False,26.0,0.0,24.0,2252.0334,12.0,13218.73,0.2,0.0,0.0,1.0,True
